Subject,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,marker
BtnAAB216B5,117,-2551,3240,-7,-2,9, 
BtnAAB216B5,111,-2548,3250,-6,-1,7, 
BtnAAB216B5,111,-2547,3261,-6,-2,8, 
BtnAAB216B5,108,-2548,3265,-6,-1,9, 
BtnAAB216B5,118,-2541,3261,-7,0,8, 
BtnAAB216B5,130,-2540,3253,-6,0,10, 
BtnAAB216B5,131,-2531,3242,-7,-1,10, 
BtnAAB216B5,119,-2530,3241,-7,0,11, 
BtnAAB216B5,117,-2530,3240,-8,2,10, 
BtnAAB216B5,131,-2535,3224,-11,2,9, 
BtnAAB216B5,124,-2543,3238,-9,2,7, 
BtnAAB216B5,102,-2542,3255,-9,4,7, 
BtnAAB216B5,105,-2540,3255,-10,5,6, 
BtnAAB216B5,101,-2539,3258,-10,2,7, 
BtnAAB216B5,103,-2550,3266,-9,3,6, 
BtnAAB216B5,106,-2547,3254,-8,2,6, 
BtnAAB216B5,105,-2538,3239,-7,2,8, 
BtnAAB216B5,103,-2530,3239,-7,2,7, 
BtnAAB216B5,95,-2527,3243,-9,3,8, 
BtnAAB216B5,105,-2539,3246,-9,4,9, 
BtnAAB216B5,116,-2543,3248,-8,4,11, 
BtnAAB216B5,113,-2536,3244,-10,5,13, 
BtnAAB216B5,99,-2539,3246,-12,9,12, 
BtnAAB216B5,85,-2542,3286,-12,12,14, 
BtnAAB216B5,84,-2547,3286,-12,13,17, 
BtnAAB216B5,84,-2549,3255,-8,14,21, 
BtnAAB216B5,91,-2540,3247,-5,13,24, 
BtnAAB216B5,94,-2507,3234,-6,8,22, 
BtnAAB216B5,99,-2494,3230,-8,6,21, 
BtnAAB216B5,116,-2498,3230,-11,6,20, 
BtnAAB216B5,96,-2502,3250,-14,7,16, 
BtnAAB216B5,89,-2510,3259,-16,6,15, 
BtnAAB216B5,79,-2527,3260,-17,2,13, 
BtnAAB216B5,81,-2531,3248,-19,-2,13, 
BtnAAB216B5,89,-2522,3242,-19,-6,13, 
BtnAAB216B5,88,-2533,3241,-22,-6,11, 
BtnAAB216B5,93,-2541,3229,-23,-9,13, 
BtnAAB216B5,101,-2550,3236,-24,-15,13, 
BtnAAB216B5,104,-2545,3247,-26,-17,7, 
BtnAAB216B5,107,-2553,3245,-27,-15,7, 
BtnAAB216B5,115,-2566,3239,-28,-11,8, 
BtnAAB216B5,107,-2561,3251,-24,-9,11, 
BtnAAB216B5,105,-2564,3248,-23,-9,14, 
BtnAAB216B5,116,-2554,3229,-23,-12,13, 
BtnAAB216B5,129,-2550,3218,-24,-16,12, 
BtnAAB216B5,132,-2564,3216,-25,-15,15, 
BtnAAB216B5,143,-2566,3214,-26,-15,16, 
BtnAAB216B5,148,-2568,3234,-23,-14,17, 
BtnAAB216B5,141,-2574,3244,-23,-9,17, 
BtnAAB216B5,152,-2562,3237,-19,-6,18, 
BtnAAB216B5,160,-2569,3228,-17,-3,19, 
BtnAAB216B5,142,-2581,3240,-17,1,17, 
BtnAAB216B5,149,-2580,3252,-14,3,17, 
BtnAAB216B5,145,-2574,3237,-13,4,17, 
BtnAAB216B5,150,-2570,3232,-12,6,15, 
BtnAAB216B5,141,-2575,3232,-11,7,15, 
BtnAAB216B5,136,-2570,3239,-9,9,14, 
BtnAAB216B5,132,-2568,3250,-11,8,14, 
BtnAAB216B5,131,-2565,3258,-11,9,14, 
BtnAAB216B5,126,-2568,3244,-8,10,13, 
BtnAAB216B5,128,-2567,3237,-3,12,12, 
BtnAAB216B5,111,-2564,3241,-2,13,12, 
BtnAAB216B5,109,-2570,3237,-1,13,12, 
BtnAAB216B5,102,-2550,3244,-1,13,13, 
BtnAAB216B5,97,-2542,3227,-2,14,12, 
BtnAAB216B5,98,-2541,3230,-1,12,11, 
BtnAAB216B5,101,-2533,3228,-3,11,9, 
BtnAAB216B5,95,-2545,3224,-3,11,10, 
BtnAAB216B5,79,-2543,3234,-4,8,8, 
BtnAAB216B5,70,-2543,3239,-4,6,9, 
BtnAAB216B5,68,-2546,3248,-3,6,8, 
BtnAAB216B5,64,-2547,3244,-3,1,8, 
BtnAAB216B5,79,-2535,3237,-2,-3,8, 
BtnAAB216B5,92,-2552,3225,-6,-7,8, 
BtnAAB216B5,102,-2545,3239,-7,-8,6, 
BtnAAB216B5,96,-2534,3237,-6,-9,4, 
BtnAAB216B5,103,-2549,3244,-6,-10,5, 
BtnAAB216B5,112,-2543,3242,-5,-10,7, 
BtnAAB216B5,112,-2545,3248,-6,-11,8, 
BtnAAB216B5,127,-2544,3238,-5,-9,8, 
BtnAAB216B5,145,-2543,3231,-6,-7,10, 
BtnAAB216B5,141,-2555,3227,-5,-3,8, 
BtnAAB216B5,140,-2562,3237,-4,-2,8, 
BtnAAB216B5,131,-2561,3246,-6,3,8, 
BtnAAB216B5,122,-2562,3226,-6,2,7, 
BtnAAB216B5,118,-2555,3236,-4,2,7, 
BtnAAB216B5,113,-2560,3241,-3,3,7, 
BtnAAB216B5,126,-2556,3244,-4,1,6, 
BtnAAB216B5,131,-2542,3246,-4,1,6, 
BtnAAB216B5,133,-2544,3240,-5,2,8, 
BtnAAB216B5,137,-2547,3235,-5,4,8, 
BtnAAB216B5,134,-2549,3241,-4,8,9, 
BtnAAB216B5,123,-2540,3243,-4,10,8, 
BtnAAB216B5,119,-2539,3236,-3,12,7, 
BtnAAB216B5,105,-2535,3245,-4,12,6, 
BtnAAB216B5,99,-2539,3250,-4,10,8, 
BtnAAB216B5,107,-2548,3238,-4,7,10, 
BtnAAB216B5,111,-2553,3248,-6,4,8, 
BtnAAB216B5,119,-2563,3251,-6,4,8, 
BtnAAB216B5,122,-2556,3246,-7,2,7, 
BtnAAB216B5,118,-2537,3232,-7,4,4, 
BtnAAB216B5,103,-2540,3223,-6,7,4, 
BtnAAB216B5,108,-2538,3225,-7,9,4, 
BtnAAB216B5,105,-2535,3236,-8,8,5, 
BtnAAB216B5,105,-2544,3237,-8,6,5, 
BtnAAB216B5,113,-2546,3227,-8,3,7, 
BtnAAB216B5,118,-2551,3244,-10,2,7, 
BtnAAB216B5,119,-2556,3240,-9,3,6, 
BtnAAB216B5,121,-2562,3238,-9,3,6, 
BtnAAB216B5,118,-2563,3253,-8,4,6, 
BtnAAB216B5,126,-2556,3248,-7,3,6, 
BtnAAB216B5,109,-2556,3234,-7,2,5, 
BtnAAB216B5,114,-2557,3233,-9,4,5, 
BtnAAB216B5,127,-2550,3233,-7,3,6, 
BtnAAB216B5,124,-2550,3248,-7,3,6, 
BtnAAB216B5,120,-2552,3246,-8,2,7, 
BtnAAB216B5,120,-2550,3238,-8,0,7, 
BtnAAB216B5,136,-2547,3235,-8,0,7, 
BtnAAB216B5,145,-2560,3226,-9,2,7, 
BtnAAB216B5,141,-2568,3232,-8,4,9, 
BtnAAB216B5,134,-2565,3236,-9,7,8, 
BtnAAB216B5,132,-2552,3245,-6,11,6, 
BtnAAB216B5,112,-2565,3243,-5,13,7, 
BtnAAB216B5,99,-2563,3245,-7,12,6, 
BtnAAB216B5,95,-2556,3251,-5,9,6, 
BtnAAB216B5,95,-2559,3257,-7,6,7, 
BtnAAB216B5,98,-2574,3256,-5,3,7, 
BtnAAB216B5,109,-2570,3253,-2,1,8, 
BtnAAB216B5,116,-2565,3248,1,1,9, 
BtnAAB216B5,113,-2558,3233,0,2,8, 
BtnAAB216B5,125,-2542,3226,1,1,10, 
BtnAAB216B5,117,-2537,3226,-1,-1,11, 
BtnAAB216B5,125,-2532,3225,-4,-1,8, 
BtnAAB216B5,134,-2533,3230,-5,0,8, 
BtnAAB216B5,142,-2541,3231,-6,2,10, 
BtnAAB216B5,136,-2547,3246,-6,5,9, 
BtnAAB216B5,133,-2551,3249,-4,8,9, 
BtnAAB216B5,126,-2550,3241,-7,9,8, 
BtnAAB216B5,122,-2550,3238,-7,9,8, 
BtnAAB216B5,114,-2551,3234,-8,10,8, 
BtnAAB216B5,108,-2557,3246,-8,7,9, 
BtnAAB216B5,124,-2556,3249,-8,8,9, 
BtnAAB216B5,122,-2559,3251,-8,9,11, 
BtnAAB216B5,122,-2561,3256,-9,6,10, 
BtnAAB216B5,124,-2563,3248,-6,6,11, 
BtnAAB216B5,122,-2561,3239,-5,5,11, 
BtnAAB216B5,128,-2556,3231,-5,6,9, 
BtnAAB216B5,142,-2535,3218,-6,8,8, 
BtnAAB216B5,134,-2535,3229,-8,10,9, 
BtnAAB216B5,129,-2539,3232,-8,13,9, 
BtnAAB216B5,125,-2539,3235,-7,14,9, 
BtnAAB216B5,118,-2549,3235,-8,16,8, 
BtnAAB216B5,108,-2549,3234,-8,16,9, 
BtnAAB216B5,106,-2553,3243,-8,16,8, 
BtnAAB216B5,105,-2554,3248,-9,15,8, 
BtnAAB216B5,111,-2559,3244,-8,16,9, 
BtnAAB216B5,97,-2561,3248,-8,17,8, 
BtnAAB216B5,84,-2552,3239,-7,17,6, 
BtnAAB216B5,86,-2551,3246,-7,14,6, 
BtnAAB216B5,87,-2545,3250,-7,10,5, 
BtnAAB216B5,100,-2547,3246,-8,4,6, 
BtnAAB216B5,108,-2549,3238,-8,1,8, 
BtnAAB216B5,121,-2543,3237,-10,0,7, 
BtnAAB216B5,119,-2542,3236,-9,1,6, 
BtnAAB216B5,137,-2555,3239,-8,3,8, 
BtnAAB216B5,136,-2554,3231,-12,7,7, 
BtnAAB216B5,125,-2547,3236,-12,8,6, 
BtnAAB216B5,124,-2554,3250,-11,7,6, 
BtnAAB216B5,119,-2552,3246,-10,5,6, 
BtnAAB216B5,114,-2561,3238,-11,4,6, 
BtnAAB216B5,135,-2559,3238,-11,5,6, 
BtnAAB216B5,139,-2560,3238,-11,5,6, 
BtnAAB216B5,135,-2560,3233,-10,7,8, 
BtnAAB216B5,142,-2555,3233,-10,8,7, 
BtnAAB216B5,128,-2560,3239,-10,11,5, 
BtnAAB216B5,120,-2559,3234,-10,14,5, 
BtnAAB216B5,123,-2557,3225,-10,15,3, 
BtnAAB216B5,126,-2552,3227,-9,17,6, 
BtnAAB216B5,107,-2545,3241,-9,18,4, 
BtnAAB216B5,108,-2552,3235,-9,18,4, 
BtnAAB216B5,109,-2549,3229,-10,15,3, 
BtnAAB216B5,107,-2546,3229,-11,12,4, 
BtnAAB216B5,114,-2545,3245,-12,11,3, 
BtnAAB216B5,115,-2548,3246,-14,10,4, 
BtnAAB216B5,116,-2545,3242,-15,12,4, 
BtnAAB216B5,107,-2541,3244,-16,13,2, 
BtnAAB216B5,106,-2553,3236,-15,14,2, 
BtnAAB216B5,99,-2552,3234,-15,15,3, 
BtnAAB216B5,107,-2561,3239,-15,14,5, 
BtnAAB216B5,99,-2564,3240,-14,13,7, 
BtnAAB216B5,110,-2563,3241,-13,11,9, 
BtnAAB216B5,125,-2567,3233,-12,8,11, 
BtnAAB216B5,138,-2567,3242,-11,7,10, 
BtnAAB216B5,151,-2568,3257,-11,8,11, 
BtnAAB216B5,146,-2557,3255,-11,13,8, 
BtnAAB216B5,146,-2550,3242,-12,17,7, 
BtnAAB216B5,130,-2550,3219,-10,19,6, 
BtnAAB216B5,125,-2545,3221,-9,21,5, 
BtnAAB216B5,113,-2544,3222,-12,23,7, 
BtnAAB216B5,105,-2551,3215,-11,21,6, 
BtnAAB216B5,102,-2554,3210,-10,18,6, 
BtnAAB216B5,94,-2554,3212,-9,15,5, 
BtnAAB216B5,91,-2549,3231,-11,13,5, 
BtnAAB216B5,88,-2557,3244,-13,12,5, 
BtnAAB216B5,107,-2559,3238,-13,7,4, 
BtnAAB216B5,115,-2556,3230,-10,5,3, 
BtnAAB216B5,122,-2561,3228,-11,4,5, 
BtnAAB216B5,116,-2562,3236,-11,8,3, 
BtnAAB216B5,103,-2560,3245,-12,11,1, 
BtnAAB216B5,93,-2566,3248,-13,12,0, 
BtnAAB216B5,66,-2569,3258,-13,12,1, 
BtnAAB216B5,66,-2559,3249,-13,7,2, 
BtnAAB216B5,84,-2564,3241,-10,-1,2, 
BtnAAB216B5,96,-2571,3234,-9,-8,3, 
BtnAAB216B5,125,-2566,3240,-8,-13,3, 
BtnAAB216B5,144,-2562,3235,-7,-15,3, 
BtnAAB216B5,157,-2557,3222,-5,-11,2, 
BtnAAB216B5,163,-2555,3216,-5,-9,1, 
BtnAAB216B5,152,-2551,3221,-6,-7,1, 
BtnAAB216B5,144,-2550,3218,-11,-6,-2, 
BtnAAB216B5,143,-2557,3223,-12,-2,1, 
BtnAAB216B5,137,-2565,3238,-12,-1,4, 
BtnAAB216B5,138,-2572,3234,-12,2,6, 
BtnAAB216B5,141,-2577,3229,-12,3,6, 
BtnAAB216B5,138,-2580,3223,-9,4,10, 
BtnAAB216B5,130,-2585,3217,-8,6,11, 
BtnAAB216B5,125,-2580,3217,-8,9,10, 
BtnAAB216B5,118,-2579,3227,-7,11,10, 
BtnAAB216B5,113,-2563,3221,-5,12,12, 
BtnAAB216B5,104,-2558,3217,-4,13,10, 
BtnAAB216B5,110,-2561,3218,-4,12,10, 
BtnAAB216B5,105,-2568,3220,-3,9,11, 
BtnAAB216B5,105,-2574,3219,-2,8,7, 
BtnAAB216B5,110,-2563,3215,-2,7,6, 
BtnAAB216B5,116,-2553,3225,-2,6,6, 
BtnAAB216B5,104,-2548,3232,-2,8,6, 
BtnAAB216B5,100,-2545,3224,-2,6,6, 
BtnAAB216B5,104,-2536,3223,-3,5,7, 
BtnAAB216B5,91,-2541,3218,-6,5,6, 
BtnAAB216B5,94,-2546,3222,-7,3,5, 
BtnAAB216B5,86,-2547,3237,-7,0,6, 
BtnAAB216B5,88,-2555,3255,-9,-3,7, 
BtnAAB216B5,107,-2557,3260,-8,-4,6, 
BtnAAB216B5,106,-2561,3245,-8,-4,7, 
BtnAAB216B5,121,-2562,3239,-7,-2,8, 
BtnAAB216B5,121,-2561,3228,-7,-2,6, 
BtnAAB216B5,110,-2549,3206,-5,-4,4, 
BtnAAB216B5,112,-2544,3202,-7,-5,1, 
BtnAAB216B5,123,-2549,3222,-10,-3,1, 
BtnAAB216B5,129,-2553,3228,-8,-1,3, 
BtnAAB216B5,137,-2563,3230,-9,-2,6, 
BtnAAB216B5,137,-2563,3231,-9,-2,5, 
BtnAAB216B5,139,-2570,3251,-10,-1,6, 
BtnAAB216B5,140,-2570,3248,-9,-1,8, 
BtnAAB216B5,130,-2568,3240,-9,-1,7, 
BtnAAB216B5,131,-2576,3230,-10,1,6, 
BtnAAB216B5,159,-2566,3225,-9,2,8, 
BtnAAB216B5,150,-2558,3238,-7,4,9, 
BtnAAB216B5,140,-2550,3226,-6,7,7, 
BtnAAB216B5,146,-2550,3228,-6,9,7, 
BtnAAB216B5,139,-2559,3231,-7,12,7, 
BtnAAB216B5,126,-2561,3230,-7,12,7, 
BtnAAB216B5,120,-2558,3217,-6,11,7, 
BtnAAB216B5,120,-2563,3222,-7,11,8, 
BtnAAB216B5,112,-2565,3241,-7,8,7, 
BtnAAB216B5,128,-2568,3235,-7,9,8, 
BtnAAB216B5,130,-2560,3227,-9,10,8, 
BtnAAB216B5,113,-2555,3222,-7,12,6, 
BtnAAB216B5,113,-2565,3236,-7,11,6, 
BtnAAB216B5,112,-2559,3240,-7,8,6, 
BtnAAB216B5,117,-2553,3233,-7,7,6, 
BtnAAB216B5,106,-2553,3237,-7,5,5, 
BtnAAB216B5,113,-2545,3222,-7,6,6, 
BtnAAB216B5,106,-2549,3216,-9,5,5, 
BtnAAB216B5,104,-2549,3212,-11,4,5, 
BtnAAB216B5,106,-2559,3219,-12,2,6, 
BtnAAB216B5,105,-2563,3233,-12,-1,7, 
BtnAAB216B5,120,-2562,3238,-11,-1,7, 
BtnAAB216B5,138,-2552,3231,-9,-1,6, 
BtnAAB216B5,127,-2550,3218,-10,0,5, 
BtnAAB216B5,127,-2545,3212,-10,2,3, 
BtnAAB216B5,113,-2552,3218,-11,3,3, 
BtnAAB216B5,100,-2550,3221,-13,1,3, 
BtnAAB216B5,99,-2562,3226,-14,-1,2, 
BtnAAB216B5,108,-2560,3241,-14,-3,4, 
BtnAAB216B5,123,-2549,3242,-14,-5,2, 
BtnAAB216B5,136,-2531,3221,-11,-5,1, 
BtnAAB216B5,114,-2516,3216,-14,-5,1, 
BtnAAB216B5,104,-2512,3209,-21,-6,0, 
BtnAAB216B5,94,-2520,3205,-29,-4,1, 
BtnAAB216B5,120,-2495,3243,-37,-4,2, 
BtnAAB216B5,158,-2460,3226,-42,0,4, 
BtnAAB216B5,154,-2407,3232,-43,7,5, 
BtnAAB216B5,145,-2361,3248,-49,18,2, 
BtnAAB216B5,110,-2332,3242,-60,31,-7, 
BtnAAB216B5,63,-2312,3251,-72,38,-13, 
BtnAAB216B5,2,-2288,3278,-78,43,-18, 
BtnAAB216B5,-10,-2278,3323,-83,36,-16, 
BtnAAB216B5,-46,-2287,3354,-91,12,-7, 
BtnAAB216B5,-104,-2338,3370,-96,-21,16, 
BtnAAB216B5,-180,-2367,3370,-102,-49,61, 
BtnAAB216B5,-229,-2452,3314,-106,-84,135, 
BtnAAB216B5,-192,-2600,3250,-118,-140,161, 
BtnAAB216B5,-139,-2685,3194,-118,-192,167, 
BtnAAB216B5,-144,-2717,3202,-106,-221,174, 
BtnAAB216B5,36,-2768,3141,-94,-255,163, 
BtnAAB216B5,-14,-2632,3137,-60,-180,104, 
BtnAAB216B5,224,-2829,3167,-43,-179,135, 
BtnAAB216B5,325,-2769,3193,-38,-248,146, 
BtnAAB216B5,499,-2673,3051,-59,-303,112, 
BtnAAB216B5,401,-2733,2971,-57,-240,79, 
BtnAAB216B5,380,-2750,2964,-59,-162,40, 
BtnAAB216B5,416,-2830,2991,-66,-126,32, 
BtnAAB216B5,468,-2837,3039,-77,-99,26, 
BtnAAB216B5,452,-2946,3054,-88,-72,15, 
BtnAAB216B5,408,-2947,3118,-89,-48,9, 
BtnAAB216B5,321,-2891,3191,-78,-23,9, 
BtnAAB216B5,280,-2856,3200,-62,-7,10, 
BtnAAB216B5,277,-2804,3199,-46,0,12, 
BtnAAB216B5,267,-2778,3192,-37,5,15, 
BtnAAB216B5,259,-2720,3191,-29,9,17, 
BtnAAB216B5,226,-2670,3187,-23,10,19, 
BtnAAB216B5,190,-2634,3187,-21,8,22, 
BtnAAB216B5,171,-2628,3177,-20,4,22, 
BtnAAB216B5,189,-2613,3163,-19,-3,22, 
BtnAAB216B5,205,-2591,3180,-14,-8,19, 
BtnAAB216B5,217,-2575,3156,-8,-6,16, 
BtnAAB216B5,238,-2576,3150,-10,0,12, 
BtnAAB216B5,223,-2577,3164,-10,12,8, 
BtnAAB216B5,228,-2587,3166,-12,25,7, 
BtnAAB216B5,208,-2610,3178,-12,33,5, 
BtnAAB216B5,172,-2623,3187,-12,33,2, 
BtnAAB216B5,143,-2632,3172,-13,27,2, 
BtnAAB216B5,122,-2658,3173,-13,18,2, 
BtnAAB216B5,127,-2671,3187,-13,8,1, 
BtnAAB216B5,133,-2654,3180,-10,2,1, 
BtnAAB216B5,150,-2649,3169,-8,0,2, 
BtnAAB216B5,168,-2626,3152,-6,0,4, 
BtnAAB216B5,168,-2617,3128,-9,5,4, 
BtnAAB216B5,165,-2636,3121,-12,10,3, 
BtnAAB216B5,168,-2639,3120,-13,12,3, 
BtnAAB216B5,155,-2630,3132,-16,13,4, 
BtnAAB216B5,137,-2660,3160,-18,12,5, 
BtnAAB216B5,133,-2662,3168,-17,10,6, 
BtnAAB216B5,149,-2661,3168,-17,5,7, 
BtnAAB216B5,160,-2664,3184,-15,2,8, 
BtnAAB216B5,166,-2659,3190,-14,2,10, 
BtnAAB216B5,175,-2660,3188,-10,1,11, 
BtnAAB216B5,196,-2657,3193,-10,1,11, 
BtnAAB216B5,198,-2650,3190,-9,-1,10, 
BtnAAB216B5,183,-2638,3177,-8,0,10, 
BtnAAB216B5,190,-2643,3165,-6,-2,9, 
BtnAAB216B5,194,-2643,3149,-6,-1,7, 
BtnAAB216B5,183,-2639,3135,-6,-3,5, 
BtnAAB216B5,185,-2615,3141,-8,-3,6, 
BtnAAB216B5,201,-2614,3143,-12,-2,5, 
BtnAAB216B5,192,-2630,3161,-15,-2,5, 
BtnAAB216B5,192,-2624,3171,-12,-3,3, 
BtnAAB216B5,199,-2619,3167,-10,1,2, 
BtnAAB216B5,186,-2626,3177,-11,6,1, 
BtnAAB216B5,181,-2625,3163,-8,10,0, 
BtnAAB216B5,162,-2621,3150,-10,12,0, 
BtnAAB216B5,148,-2627,3183,-10,11,1, 
BtnAAB216B5,141,-2624,3180,-11,8,2, 
BtnAAB216B5,143,-2638,3177,-14,5,3, 
BtnAAB216B5,157,-2637,3186,-13,3,4, 
BtnAAB216B5,159,-2625,3180,-10,-1,2, 
BtnAAB216B5,151,-2619,3149,-9,-3,1, 
BtnAAB216B5,157,-2620,3139,-11,-4,0, 
BtnAAB216B5,179,-2627,3125,-14,-5,-1, 
BtnAAB216B5,190,-2634,3144,-16,-7,-1, 
BtnAAB216B5,186,-2642,3154,-18,-7,1, 
BtnAAB216B5,181,-2636,3160,-19,-7,1, 
BtnAAB216B5,187,-2641,3175,-20,-5,3, 
BtnAAB216B5,184,-2643,3194,-19,-5,2, 
BtnAAB216B5,166,-2635,3182,-15,-6,2, 
BtnAAB216B5,160,-2631,3158,-16,-7,4, 
BtnAAB216B5,171,-2627,3161,-20,-9,9, 
BtnAAB216B5,160,-2618,3202,-26,-18,11, 
BtnAAB216B5,121,-2612,3240,-28,-32,15, 
BtnAAB216B5,106,-2599,3233,-32,-55,25, 
BtnAAB216B5,94,-2614,3230,-34,-70,40, 
BtnAAB216B5,-12,-2537,3328,-36,-99,73, 
BtnAAB216B5,-152,-2507,3327,-48,-150,105, 
BtnAAB216B5,-502,-2429,3243,-45,-69,112, 
BtnAAB216B5,-661,-2565,3379,-23,-54,239, 
BtnAAB216B5,-891,-2315,3477,7,-109,356, 
BtnAAB216B5,-1160,-2111,3505,39,-97,484, 
BtnAAB216B5,-1467,-2081,3446,15,-99,671, 
BtnAAB216B5,-1602,-2048,3407,-72,-168,759, 
BtnAAB216B5,-1664,-2130,3366,-116,-295,849, 
BtnAAB216B5,-1807,-1980,3418,-127,-418,953, 
BtnAAB216B5,-1922,-1827,3440,-181,-558,1042, 
BtnAAB216B5,-2074,-1605,3414,-215,-637,1060, 
BtnAAB216B5,-2405,-1905,3302,-210,-705,1087, 
BtnAAB216B5,-2465,-2112,3175,-146,-794,1227, 
BtnAAB216B5,-2352,-1822,3031,-100,-757,1378, 
BtnAAB216B5,-2509,-1917,2792,-79,-658,1485, 
BtnAAB216B5,-2710,-2068,2628,-27,-627,1592, 
BtnAAB216B5,-2484,-2206,2625,50,-619,1826, 
BtnAAB216B5,-2689,-2179,2793,78,-514,2054, 
BtnAAB216B5,-2767,-2221,2809,11,-485,2225, 
BtnAAB216B5,-2530,-2529,2678,-60,-537,2408, 
BtnAAB216B5,-2679,-2475,2745,-154,-608,2551, 
BtnAAB216B5,-2903,-2508,2826,-296,-754,2685, 
BtnAAB216B5,-2905,-2585,2888,-446,-941,2857, 
BtnAAB216B5,-3056,-2788,2505,-540,-1159,2928, 
BtnAAB216B5,-2799,-2469,2520,-606,-1296,3024, 
BtnAAB216B5,-2881,-2690,2298,-633,-1328,3091, 
BtnAAB216B5,-2818,-2874,2186,-604,-1310,3213, 
BtnAAB216B5,-2903,-2986,2269,-662,-1270,3328, 
BtnAAB216B5,-2853,-3104,2362,-729,-1261,3424, 
BtnAAB216B5,-2858,-3162,2455,-781,-1271,3515, 
BtnAAB216B5,-2939,-3227,2541,-812,-1323,3587, 
BtnAAB216B5,-3032,-3278,2611,-837,-1424,3652, 
BtnAAB216B5,-3125,-3227,2594,-858,-1580,3713, 
BtnAAB216B5,-3254,-3231,2609,-852,-1774,3778, 
BtnAAB216B5,-3308,-3267,2666,-815,-1964,3858, 
BtnAAB216B5,-3368,-3338,2700,-762,-2088,3901, 
BtnAAB216B5,-3275,-3367,2700,-699,-2140,3955, 
BtnAAB216B5,-3164,-3400,2664,-633,-2114,3993, 
BtnAAB216B5,-3052,-3426,2567,-577,-2038,4006, 
BtnAAB216B5,-3019,-3447,2483,-529,-1928,4010, 
BtnAAB216B5,-3091,-3408,2557,-467,-1839,3995,M
BtnAAB216B5,-3047,-3308,2566,-440,-1908,3966, 
BtnAAB216B5,-2954,-3275,2567,-444,-2095,3948, 
BtnAAB216B5,-2965,-3221,2526,-448,-2268,3922, 
BtnAAB216B5,-3057,-3206,2555,-428,-2374,3921, 
BtnAAB216B5,-3089,-3310,2535,-407,-2442,3910, 
BtnAAB216B5,-2927,-3396,2438,-367,-2469,3857, 
BtnAAB216B5,-2716,-3519,2267,-308,-2398,3775, 
BtnAAB216B5,-2542,-3473,2123,-231,-2267,3674, 
BtnAAB216B5,-2496,-3326,2106,-159,-2116,3572, 
BtnAAB216B5,-2524,-3336,2171,-89,-1982,3485, 
BtnAAB216B5,-2528,-3277,2308,-24,-1929,3389, 
BtnAAB216B5,-2413,-3282,2340,1,-1869,3285, 
BtnAAB216B5,-2258,-3350,2308,17,-1777,3190, 
BtnAAB216B5,-2090,-3450,2212,53,-1665,3086, 
BtnAAB216B5,-1975,-3467,2185,99,-1564,2969, 
BtnAAB216B5,-1737,-3508,2135,138,-1451,2855, 
BtnAAB216B5,-1673,-3442,2062,212,-1296,2733, 
BtnAAB216B5,-1579,-3357,1879,308,-1191,2602, 
BtnAAB216B5,-1459,-3218,1749,420,-1065,2482, 
BtnAAB216B5,-1405,-3151,1817,471,-881,2366, 
BtnAAB216B5,-1266,-3267,1919,476,-708,2282, 
BtnAAB216B5,-1136,-3370,1983,477,-528,2188, 
BtnAAB216B5,-1168,-3424,2014,485,-340,2062, 
BtnAAB216B5,-1290,-3214,1995,479,-216,1999, 
BtnAAB216B5,-1177,-3119,2005,418,-169,1954, 
BtnAAB216B5,-1260,-3108,2096,345,-128,1883, 
BtnAAB216B5,-1225,-3221,2239,221,-144,1804, 
BtnAAB216B5,-1232,-3308,2320,173,-211,1731, 
BtnAAB216B5,-1173,-3162,2446,169,-309,1655, 
BtnAAB216B5,-1138,-3047,2648,111,-401,1596, 
BtnAAB216B5,-1032,-3149,2759,33,-494,1537, 
BtnAAB216B5,-847,-3165,2764,22,-510,1444, 
BtnAAB216B5,-765,-3040,2728,55,-414,1321, 
BtnAAB216B5,-685,-2862,2718,34,-242,1203, 
BtnAAB216B5,-694,-2487,2756,-44,-36,1110, 
BtnAAB216B5,-745,-2932,3021,-129,136,1056, 
BtnAAB216B5,-870,-2720,3322,-125,257,962, 
BtnAAB216B5,-1001,-2389,3473,-170,317,871, 
BtnAAB216B5,-1045,-2514,3630,-228,288,785, 
BtnAAB216B5,-1059,-2325,3650,-254,200,676, 
BtnAAB216B5,-1071,-2133,3564,-269,123,585, 
BtnAAB216B5,-1151,-2086,3632,-297,41,508, 
BtnAAB216B5,-1126,-1954,3710,-347,-45,420, 
BtnAAB216B5,-1254,-1763,3756,-391,-55,362, 
BtnAAB216B5,-1316,-1767,3814,-437,-41,316, 
BtnAAB216B5,-1385,-1815,3898,-468,-36,258, 
BtnAAB216B5,-1398,-1746,3978,-503,-49,182, 
BtnAAB216B5,-1566,-1667,3987,-503,-83,142, 
BtnAAB216B5,-1625,-1583,4016,-523,-219,86, 
BtnAAB216B5,-1680,-1503,4020,-517,-365,47, 
BtnAAB216B5,-1775,-1440,4021,-501,-476,16, 
BtnAAB216B5,-1807,-1352,4103,-513,-557,-16, 
BtnAAB216B5,-1583,-1338,4072,-530,-606,-26, 
BtnAAB216B5,-1707,-1393,4104,-476,-554,-4, 
BtnAAB216B5,-1723,-1459,4124,-432,-545,-9, 
BtnAAB216B5,-1674,-1354,4107,-363,-510,-8, 
