sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
692,46,-48,847,685,-376,-486
693,51,-45,873,650,-306,-345
694,38,-52,888,612,-181,-199
695,64,-67,937,577,-93,-91
696,56,-87,970,556,-48,-11
697,86,-99,975,507,-28,63
698,67,-99,992,372,-48,49
699,52,-116,1011,224,-58,10
700,66,-72,1033,-3,-48,-191
701,55,-109,1046,85,-65,-89
702,74,-51,1033,-89,-106,-206
703,83,-27,1021,-114,-200,-132
704,67,-31,1002,-102,-298,-38
705,61,-30,942,-54,-321,14
706,57,-36,932,30,-249,53
707,56,-60,915,163,-114,61
708,65,-72,941,308,42,38
709,70,-80,992,349,140,-11
710,86,-83,1021,275,120,-44
711,93,-76,1043,122,62,-62
712,90,-72,1057,-32,-17,-58
713,89,-64,1041,-134,-93,-13
714,91,-87,1028,-128,-169,36
715,76,-88,996,-57,-185,53
716,95,-99,992,19,-145,16
717,75,-104,990,66,-81,-72
718,73,-124,1000,91,-22,-111
719,77,-131,995,64,28,-107
720,82,-148,1009,-16,73,-111
721,94,-155,1032,-126,93,-126
722,99,-148,1050,-198,99,-152
723,100,-148,1087,-192,62,-195
724,118,-154,1083,-153,-61,-247
725,95,-155,1069,-139,-196,-283
726,104,-156,1053,-145,-241,-279
727,92,-158,1005,-177,-239,-228
728,87,-162,988,-210,-229,-163
729,83,-181,966,-198,-214,-83
730,86,-195,974,-147,-188,-101
731,76,-220,985,-93,-147,-244
732,72,-222,983,-91,-75,-417
733,64,-223,991,-120,17,-562
734,81,-220,1002,-143,85,-648
735,90,-193,1021,-180,132,-683
736,101,-179,1028,-175,126,-736
737,97,-165,1055,-139,46,-783
738,104,-151,1068,-89,-30,-794
739,107,-150,1061,-55,-95,-785
740,98,-152,1041,-91,-181,-747
741,96,-148,1014,-210,-224,-681
742,98,-151,984,-341,-220,-609
743,96,-147,979,-409,-171,-566
744,82,-151,992,-399,-85,-560
745,91,-164,1005,-323,-17,-611
746,104,-159,1020,-278,9,-736
747,103,-146,1030,-298,-44,-869
748,112,-132,1019,-280,-112,-953
749,120,-105,1003,-220,-175,-982
750,107,-87,993,-153,-192,-982
751,107,-73,970,-97,-161,-968
752,107,-75,986,-16,-101,-951
753,100,-72,996,62,-65,-937
754,93,-81,975,132,-56,-919
755,90,-98,966,155,-67,-869
756,98,-118,943,112,-65,-824
757,93,-121,952,-16,-28,-804
758,88,-112,956,-165,19,-781
759,86,-95,952,-241,65,-802
760,85,-98,984,-206,122,-837
761,98,-92,986,-122,149,-888
762,91,-94,1007,-38,151,-904
763,89,-101,1008,7,130,-904
764,91,-95,1020,-50,118,-890
765,84,-110,1009,-204,116,-839
766,93,-103,1007,-343,108,-765
767,92,-103,1007,-384,79,-736
768,86,-105,1009,-290,56,-779
769,85,-115,1007,-106,54,-857
770,68,-114,1012,60,77,-943
771,76,-123,1020,173,87,-1013
772,82,-104,1016,183,108,-1076
773,94,-95,1001,130,120,-1107
