sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
560,-350,-75,960,-122,-20,50
561,-339,-82,968,-112,7,35
562,-347,-89,972,-79,13,11
563,-339,-73,946,-67,23,0
564,-331,-76,954,-53,42,-8
565,-323,-70,984,-28,37,3
566,-326,-63,983,-18,-10,-4
567,-325,-69,981,-14,-51,0
568,-330,-73,972,-20,-55,27
569,-335,-60,964,-32,-51,23
570,-340,-73,959,-51,-36,29
571,-339,-81,969,-59,-14,27
572,-338,-65,950,-43,-8,1
573,-348,-66,955,-32,5,-8
574,-335,-64,953,-32,35,3
575,-335,-66,982,-42,58,9
576,-337,-73,977,-47,21,1
577,-337,-75,988,-75,-43,0
578,-326,-73,965,-96,-100,-14
579,-333,-72,970,-114,-90,-24
580,-331,-66,954,-122,-73,-24
581,-331,-68,961,-104,-43,-22
582,-327,-70,949,-79,-18,-14
583,-335,-63,950,-47,-2,-6
584,-330,-67,945,-30,13,5
585,-330,-85,942,-12,31,17
586,-325,-86,970,1,48,-4
587,-333,-82,1001,-20,7,-32
588,-349,-69,990,-47,-59,-63
589,-347,-65,971,-59,-94,-53
590,-335,-61,964,-38,-83,-42
591,-328,-72,964,-2,-69,-43
592,-334,-70,968,-4,-57,-40
593,-339,-63,956,-26,-61,-45
594,-350,-60,955,-32,-47,-26
595,-335,-70,978,-24,-61,-26
596,-341,-58,977,-55,-100,-55
597,-352,-67,947,-129,-102,-45
598,-333,-71,942,-151,-75,-42
599,-323,-73,950,-137,-59,-57
600,-325,-70,941,-108,-51,-38
601,-328,-73,964,-79,-30,-24
602,-327,-78,974,-63,-12,-10
603,-323,-86,983,-71,-26,-16
604,-341,-65,983,-90,-83,-40
605,-342,-70,976,-102,-122,-34
606,-322,-80,949,-114,-129,-28
607,-336,-76,947,-116,-118,-45
608,-327,-69,952,-116,-63,-51
609,-328,-82,961,-129,-24,-47
610,-329,-66,959,-131,-22,-57
611,-330,-64,966,-131,-30,-51
612,-319,-64,972,-135,-51,-73
613,-323,-81,973,-204,-104,-88
614,-319,-75,944,-274,-157,-110
615,-303,-74,934,-323,-143,-139
616,-302,-64,924,-313,-108,-139
617,-314,-58,935,-227,-51,-114
618,-309,-80,937,-125,-8,-77
619,-331,-74,956,-32,-2,-63
620,-323,-81,985,-12,3,-49
621,-321,-79,982,-67,-38,-63
622,-318,-79,984,-163,-84,-67
623,-325,-90,954,-243,-90,-77
624,-320,-86,925,-266,-59,-79
625,-321,-80,919,-229,-6,-71
626,-315,-84,926,-153,35,-55
627,-321,-92,960,-86,62,-38
628,-302,-99,974,-28,64,-36
629,-303,-82,982,-42,41,-61
630,-314,-77,992,-81,-8,-45
631,-320,-85,990,-69,-38,-24
632,-314,-93,980,-71,-63,-12
633,-316,-101,958,-129,-61,-47
634,-316,-106,973,-202,-28,-90
635,-323,-88,943,-237,-40,-86
636,-322,-90,944,-182,0,-67
637,-328,-92,962,-67,52,-43
638,-325,-94,983,-22,62,-43
639,-325,-92,993,-2,35,-42
640,-340,-91,997,-28,-2,-43
641,-335,-105,1000,-51,-36,-55
642,-339,-87,997,-73,-69,-71
643,-337,-95,963,-90,-77,-81
644,-339,-93,959,-75,-65,-90
645,-346,-81,978,-42,-40,-98
646,-340,-72,975,0,-10,-92
647,-346,-86,987,33,-20,-92
648,-340,-83,970,66,-16,-98
649,-315,-86,987,54,5,-135
650,-319,-76,987,-36,-67,-141
651,-326,-73,972,-112,-120,-141
652,-321,-83,949,-145,-110,-170
653,-318,-74,939,-145,-122,-180
654,-330,-71,923,-92,-129,-174
655,-301,-79,918,-16,-36,-159
656,-312,-79,926,70,39,-149
657,-307,-61,914,72,109,-161
658,-325,-79,947,87,113,-120
659,-298,-74,950,142,136,-116
660,-306,-79,947,103,134,-100
661,-300,-76,925,60,173,-77
662,-306,-77,926,33,128,-92
663,-315,-86,905,-34,97,-49
664,-310,-92,911,-36,119,-43
665,-315,-104,903,-20,158,-59
666,-325,-113,906,0,240,-81
667,-324,-103,924,1,361,-88
668,-326,-109,968,33,433,-77
669,-329,-105,987,52,425,-69
670,-323,-109,1009,42,347,-94
671,-321,-103,1017,-4,230,-112
672,-329,-99,1002,-83,123,-124
673,-336,-104,980,-112,54,-102
674,-346,-105,973,-143,41,-108
675,-343,-105,957,-170,62,-106
676,-339,-109,944,-165,93,-90
677,-343,-101,947,-92,105,-75
678,-341,-109,962,-36,105,-86
679,-341,-106,970,-20,74,-145
680,-352,-98,966,-116,42,-163
681,-350,-103,947,-190,9,-153
682,-346,-96,945,-182,11,-168
683,-339,-100,935,-151,27,-159
684,-330,-98,938,-75,41,-131
685,-344,-90,927,54,50,-120
686,-341,-91,932,150,87,-108
687,-340,-111,948,117,103,-106
688,-349,-101,936,42,125,-151
689,-352,-94,931,-69,128,-194
690,-337,-86,949,-159,123,-213
691,-336,-84,952,-186,68,-233
692,-329,-79,940,-194,19,-241
693,-319,-82,932,-233,-2,-217
694,-332,-68,920,-159,9,-204
695,-324,-62,929,-61,58,-163
696,-330,-67,921,37,87,-120
697,-338,-72,920,54,109,-108
698,-337,-69,923,-34,134,-106
699,-333,-73,944,-122,166,-88
700,-340,-54,946,-178,162,-57
701,-338,-62,959,-204,123,-22
702,-341,-62,945,-196,83,-8
703,-346,-71,949,-188,76,15
704,-349,-79,940,-168,113,37
705,-361,-94,943,-149,162,64
706,-353,-96,967,-116,205,54
707,-358,-94,992,-110,205,52
708,-360,-91,990,-112,187,39
709,-356,-98,995,-143,183,37
710,-356,-91,999,-143,126,21
711,-355,-96,986,-110,50,23
712,-352,-87,983,-26,11,56
713,-360,-101,964,27,31,64
714,-375,-102,970,25,64,64
715,-364,-108,978,-28,105,52
716,-366,-103,990,-100,119,42
717,-368,-105,989,-112,105,21
718,-364,-102,992,-104,66,21
719,-373,-96,991,-100,41,21
720,-367,-98,984,-129,7,42
721,-372,-100,985,-120,-30,48
722,-366,-103,965,-79,-28,29
723,-373,-115,960,-49,-26,33
724,-361,-97,973,-73,-43,33
725,-365,-98,966,-94,-84,39
726,-358,-108,964,-118,-116,50
727,-380,-118,944,-118,-153,54
728,-364,-114,926,-96,-137,-10
729,-369,-99,921,-131,-120,-26
730,-361,-111,919,-145,-61,-40
731,-349,-87,914,-90,0,-40
732,-358,-103,938,-4,35,-22
733,-359,-97,958,80,56,7
734,-348,-98,975,107,39,27
735,-360,-105,989,93,-43,21
736,-351,-103,962,19,-120,5
737,-359,-105,956,-69,-159,-26
738,-351,-99,937,-178,-129,-38
739,-358,-94,927,-198,-81,-40
740,-347,-83,933,-155,-47,-18
741,-358,-100,950,-67,-24,15
742,-365,-98,940,-4,-34,29
743,-351,-106,934,-20,-59,29
744,-357,-110,950,-63,-81,15
745,-364,-89,926,-65,-92,25
746,-355,-99,930,-22,-100,72
747,-361,-94,935,25,-94,115
748,-343,-109,931,0,-77,164
749,-341,-122,930,-26,-20,103
750,-346,-118,926,-61,46,11
751,-345,-114,934,-120,76,-38
752,-350,-93,927,-149,105,-65
753,-349,-92,951,-155,105,-67
754,-338,-95,950,-168,83,-71
755,-342,-89,954,-196,35,-77
756,-339,-81,945,-168,-20,-42
