AccelerometerX,AccelerometerY,AccelerometerZ
575,1803,466
501,1731,493
407,1767,541
325,1773,575
368,1684,555
533,1589,589
754,1447,536
990,1399,510
1117,1503,553
1041,1716,663
720,1782,1017
478,1429,1356
460,1019,1645
548,733,1807
668,607,1933
827,650,2119
841,795,2416
623,950,2731
336,975,3121
122,685,3483
73,330,3871
163,150,4187
316,167,4397
420,326,4683
506,417,5070
605,332,5326
560,269,5609
437,190,5822
341,52,5951
191,-59,6030
-34,-51,6093
-228,69,6158
-339,232,6245
-478,376,6349
-547,363,6488
-311,178,6668
113,-16,6509
527,58,6184
794,185,5929
484,164,5582
1,147,5823
-307,-71,6039
-354,-172,6154
-185,-125,6088
55,35,5907
267,158,5758
504,34,5525
639,-68,5320
532,-48,5165
232,42,5235
-152,81,5347
-373,28,5411
-406,-57,5354
-282,-85,5252
-46,-61,5157
195,-19,4972
363,71,4812
378,87,4693
318,37,4592
179,-15,4571
10,-72,4584
-52,-88,4613
18,-95,4534
103,-77,4413
95,-9,4402
121,-17,4410
229,-96,4354
334,-94,4243
404,-70,4135
432,-71,4116
362,-91,4156
256,-68,4215
180,-66,4217
153,-67,4194
169,-72,4205
216,-104,4183
283,-105,4153
292,-75,4153
285,-66,4192
281,-88,4165
310,-93,4124
321,-61,4138
320,-55,4139
290,-26,4167
228,-14,4184
182,-81,4184
191,-125,4178
200,-121,4134
210,-73,4103
254,-45,4142
256,-52,4155
255,-48,4164
248,-33,4179
199,-34,4201
175,-44,4201
204,-10,4207
189,-8,4209
187,-64,4181
192,-79,4172
190,-65,4177
191,-60,4180
173,-40,4192
117,-38,4225
99,-48,4235
101,-33,4219
86,-12,4201
61,11,4226
113,-17,4217
201,-39,4198
246,-41,4187
283,-65,4178
282,-85,4157
224,-72,4154
165,-27,4157
129,0,4168
118,-8,4175
123,-25,4174
130,-46,4185
121,-56,4178
147,-24,4163
208,-2,4156
239,0,4149
260,6,4167
233,-21,4175
181,-47,4183
114,-33,4204
97,-16,4209
151,-8,4188
203,-32,4158
201,-32,4161
168,-9,4176
96,-6,4213
30,12,4241
-23,1,4244
-65,-13,4223
-87,-4,4187
-102,30,4170
-116,42,4210
-116,2,4194
-174,8,4230
-271,3,4253
-324,-16,4278
-400,14,4259
-521,38,4229
-656,24,4269
-736,-31,4299
-793,-42,4324
-807,-25,4337
-826,-23,4306
-863,-9,4276
-875,-8,4319
-865,-29,4321
-843,-27,4288
-828,-2,4299
-827,-16,4292
-853,-53,4292
-881,-86,4318
-867,-114,4299
-881,-120,4263
-922,-83,4321
-958,-94,4348
-956,-131,4360
-915,-174,4320
-837,-207,4326
-766,-243,4306
-720,-241,4267
-702,-221,4246
-676,-185,4262
-662,-143,4260
-698,-137,4248
-703,-167,4269
-663,-204,4319
-557,-158,4319
-415,-93,4293
-263,-108,4242
-98,-174,4177
67,-181,4113
193,-149,4088
277,-148,4079
320,-160,4076
297,-147,4103
283,-126,4149
316,-105,4151
425,-96,4093
552,-61,4035
590,-27,4010
528,-2,4068
382,21,4150
318,22,4206
363,21,4205
457,41,4190
536,32,4166
542,65,4172
460,99,4259
392,29,4290
397,-34,4249
449,-29,4187
439,0,4192
353,-45,4221
287,-69,4228
261,-58,4229
232,-58,4206
192,-57,4232
124,-57,4266
84,-63,4283
106,-55,4244
89,-14,4205
32,-2,4153
-39,6,4163
-91,-9,4206
-85,-25,4197
-57,-9,4170
-49,19,4154
-46,11,4180
-63,3,4193
-88,7,4208
-102,16,4216
-102,2,4234
-93,-6,4240
-64,20,4251
-47,45,4225
-65,65,4237
-111,53,4264
-128,24,4290
-132,26,4291
-173,48,4245
-241,41,4266
-271,-3,4318
-253,-9,4286
-212,11,4266
-212,-1,4253
-231,-7,4224
-235,3,4224
-253,-9,4220
-243,3,4231
-220,33,4228
-190,35,4213
-174,15,4204
-171,19,4177
-200,60,4150
