AccelerometerX,AccelerometerY,AccelerometerZ,Gesture,GyroscopeX,GyroscopeY,GyroscopeZ
859.0,-762.0,4069.0,M,8335.0,-1311.0,-58.0
932.0,-720.0,3607.0,M,8417.0,-1485.0,-163.0
922.0,-722.0,3126.0,M,8390.0,-1740.0,-242.0
837.0,-739.0,2540.0,M,8268.0,-1974.0,-330.0
745.0,-700.0,1970.0,M,8055.0,-2064.0,-456.0
683.0,-606.0,1573.0,M,7710.0,-1954.0,-608.0
617.0,-532.0,1294.0,M,7228.0,-1723.0,-745.0
474.0,-522.0,984.0,M,6706.0,-1514.0,-856.0
226.0,-540.0,653.0,M,6287.0,-1431.0,-990.0
-72.0,-540.0,424.0,M,6028.0,-1475.0,-1200.0
-327.0,-513.0,266.0,M,5874.0,-1578.0,-1471.0
-483.0,-467.0,11.0,M,5713.0,-1665.0,-1710.0
-555.0,-414.0,-379.0,M,5450.0,-1687.0,-1829.0
-587.0,-355.0,-728.0,M,5034.0,-1618.0,-1805.0
-612.0,-284.0,-867.0,M,4489.0,-1469.0,-1686.0
-618.0,-193.0,-810.0,M,3890.0,-1268.0,-1520.0
-552.0,-88.0,-692.0,M,3316.0,-1046.0,-1341.0
-370.0,11.0,-624.0,M,2794.0,-831.0,-1171.0
-132.0,100.0,-642.0,M,2299.0,-666.0,-1030.0
-1.0,165.0,-691.0,M,1776.0,-586.0,-924.0
-88.0,181.0,-659.0,M,1184.0,-568.0,-853.0
-322.0,133.0,-479.0,M,533.0,-546.0,-841.0
-522.0,68.0,-221.0,M,-98.0,-477.0,-900.0
-601.0,54.0,-8.0,M,-621.0,-409.0,-995.0
-626.0,89.0,110.0,M,-1019.0,-408.0,-1051.0
-667.0,111.0,176.0,M,-1345.0,-460.0,-1029.0
-702.0,106.0,241.0,M,-1672.0,-452.0,-967.0
-678.0,126.0,365.0,M,-2040.0,-286.0,-914.0
-608.0,197.0,584.0,M,-2472.0,7.0,-877.0
-539.0,259.0,831.0,M,-2948.0,297.0,-830.0
-485.0,254.0,962.0,M,-3403.0,471.0,-769.0
-421.0,202.0,984.0,M,-3769.0,518.0,-706.0
-348.0,160.0,1118.0,M,-4063.0,500.0,-648.0
-308.0,135.0,1528.0,M,-4361.0,442.0,-591.0
-351.0,96.0,2072.0,M,-4702.0,324.0,-547.0
-493.0,60.0,2504.0,M,-5053.0,171.0,-539.0
-668.0,82.0,2788.0,M,-5398.0,129.0,-559.0
-746.0,164.0,3018.0,M,-5773.0,371.0,-558.0
-639.0,226.0,3176.0,M,-6192.0,884.0,-491.0
-365.0,208.0,3254.0,M,-6577.0,1406.0,-342.0
-10.0,179.0,3538.0,M,-6825.0,1621.0,-142.0
375.0,274.0,4388.0,M,-6888.0,1420.0,55.0
749.0,515.0,5645.0,M,-6782.0,969.0,198.0
997.0,741.0,6644.0,M,-6546.0,529.0,250.0
1007.0,778.0,6957.0,M,-6273.0,268.0,203.0
813.0,637.0,6865.0,M,-6098.0,225.0,62.0
583.0,506.0,6933.0,M,-6092.0,362.0,-150.0
413.0,513.0,7350.0,M,-6141.0,610.0,-396.0
263.0,596.0,7887.0,M,-6015.0,854.0,-609.0
102.0,634.0,8287.0,M,-5572.0,965.0,-739.0
-9.0,624.0,8438.0,M,-4891.0,864.0,-781.0
-50.0,630.0,8301.0,M,-4188.0,580.0,-758.0
-105.0,663.0,7963.0,M,-3641.0,254.0,-694.0
-184.0,673.0,7657.0,M,-3275.0,62.0,-600.0
-140.0,669.0,7542.0,M,-2988.0,83.0,-491.0
114.0,694.0,7475.0,M,-2681.0,246.0,-387.0
380.0,731.0,7213.0,M,-2340.0,404.0,-309.0
360.0,699.0,6773.0,M,-2034.0,513.0,-286.0
44.0,584.0,6415.0,M,-1814.0,659.0,-337.0
-289.0,461.0,6262.0,M,-1659.0,923.0,-454.0
-415.0,390.0,6166.0,M,-1494.0,1221.0,-577.0
-361.0,352.0,5979.0,M,-1271.0,1356.0,-640.0
-268.0,318.0,5759.0,M,-1006.0,1219.0,-629.0
-200.0,297.0,5627.0,M,-757.0,879.0,-572.0
-173.0,278.0,5558.0,M,-569.0,504.0,-499.0
-204.0,225.0,5443.0,M,-445.0,231.0,-419.0
-260.0,145.0,5266.0,M,-351.0,118.0,-344.0
-263.0,101.0,5113.0,M,-267.0,170.0,-285.0
-206.0,103.0,5041.0,M,-204.0,319.0,-238.0
-182.0,82.0,5010.0,M,-173.0,442.0,-179.0
-240.0,-2.0,4949.0,M,-137.0,437.0,-104.0
-295.0,-88.0,4853.0,M,-54.0,300.0,-34.0
-256.0,-102.0,4770.0,M,69.0,107.0,19.0
-150.0,-67.0,4732.0,M,178.0,-78.0,69.0
-73.0,-59.0,4704.0,M,247.0,-246.0,133.0
-50.0,-98.0,4639.0,M,301.0,-393.0,199.0
-39.0,-138.0,4545.0,M,375.0,-492.0,243.0
-19.0,-149.0,4480.0,M,459.0,-512.0,255.0
5.0,-145.0,4466.0,M,527.0,-472.0,245.0
50.0,-134.0,4469.0,M,567.0,-425.0,224.0
117.0,-122.0,4447.0,M,590.0,-422.0,202.0
156.0,-119.0,4397.0,M,604.0,-465.0,181.0
130.0,-135.0,4329.0,M,608.0,-506.0,161.0
79.0,-148.0,4260.0,M,586.0,-480.0,135.0
71.0,-139.0,4215.0,M,528.0,-376.0,105.0
97.0,-120.0,4217.0,M,445.0,-254.0,75.0
94.0,-119.0,4235.0,M,382.0,-193.0,48.0
56.0,-136.0,4223.0,M,368.0,-199.0,16.0
36.0,-147.0,4196.0,M,367.0,-201.0,-19.0
48.0,-141.0,4215.0,M,325.0,-151.0,-48.0
48.0,-132.0,4276.0,M,250.0,-83.0,-64.0
18.0,-122.0,4304.0,M,198.0,-57.0,-67.0
0.0,-113.0,4270.0,M,188.0,-72.0,-68.0
16.0,-107.0,4242.0,M,183.0,-88.0,-64.0
98.0,-16.0,4329.0,M,-164.0,25.0,50.0
96.0,-11.0,4323.0,M,-152.0,21.0,48.0
61.0,-32.0,4321.0,M,-132.0,-5.0,45.0
42.0,-57.0,4342.0,M,-121.0,-19.0,37.0
57.0,-61.0,4358.0,M,-116.0,-29.0,29.0
55.0,-56.0,4347.0,M,-118.0,-57.0,30.0
7.0,-69.0,4349.0,M,-154.0,-67.0,43.0
-32.0,-92.0,4388.0,M,-224.0,-22.0,57.0
-20.0,-99.0,4426.0,M,-285.0,51.0,64.0
-11.0,-103.0,4426.0,M,-322.0,97.0,71.0
-68.0,-126.0,4436.0,M,-375.0,127.0,95.0
-134.0,-147.0,4515.0,M,-483.0,186.0,134.0
-104.0,-119.0,4633.0,M,-609.0,268.0,175.0
-3.0,-59.0,4714.0,M,-701.0,307.0,213.0
32.0,-32.0,4769.0,M,-752.0,288.0,259.0
-41.0,-41.0,4873.0,M,-785.0,278.0,309.0
-100.0,-15.0,5045.0,M,-785.0,334.0,346.0
-28.0,72.0,5227.0,M,-733.0,432.0,364.0
127.0,167.0,5399.0,M,-644.0,504.0,387.0
220.0,223.0,5604.0,M,-554.0,519.0,433.0
183.0,262.0,5861.0,M,-463.0,507.0,495.0
60.0,303.0,6144.0,M,-380.0,551.0,549.0
-89.0,301.0,6510.0,M,-343.0,720.0,589.0
-236.0,244.0,7099.0,M,-366.0,1001.0,630.0
-357.0,211.0,7949.0,M,-366.0,1308.0,691.0
-413.0,273.0,8856.0,M,-261.0,1581.0,793.0
-371.0,401.0,9558.0,M,-60.0,1819.0,970.0
-237.0,514.0,10010.0,M,189.0,1993.0,1233.0
-52.0,577.0,10342.0,M,553.0,1964.0,1556.0
122.0,595.0,10579.0,M,1156.0,1599.0,1871.0
267.0,564.0,10536.0,M,2007.0,947.0,2114.0
428.0,505.0,10067.0,M,2954.0,237.0,2251.0
637.0,469.0,9279.0,M,3853.0,-338.0,2275.0
833.0,460.0,8429.0,M,4669.0,-748.0,2205.0
893.0,385.0,7658.0,M,5402.0,-1054.0,2063.0
796.0,190.0,6955.0,M,6012.0,-1302.0,1863.0
647.0,-49.0,6292.0,M,6485.0,-1519.0,1605.0
538.0,-224.0,5692.0,M,6919.0,-1764.0,1305.0
420.0,-342.0,5136.0,M,7430.0,-2085.0,995.0
218.0,-488.0,4549.0,M,8019.0,-2471.0,702.0
-21.0,-661.0,3898.0,M,8555.0,-2866.0,426.0
-172.0,-790.0,3244.0,M,8913.0,-3239.0,168.0
-211.0,-855.0,2623.0,M,9068.0,-3588.0,-60.0
-251.0,-902.0,1985.0,M,9089.0,-3893.0,-256.0
-375.0,-937.0,1311.0,M,9027.0,-4074.0,-437.0
-527.0,-919.0,692.0,M,8866.0,-4043.0,-625.0
-609.0,-838.0,234.0,M,8549.0,-3776.0,-811.0
-611.0,-736.0,-88.0,M,8069.0,-3361.0,-970.0
-580.0,-626.0,-364.0,M,7483.0,-2932.0,-1087.0
-551.0,-496.0,-602.0,M,6861.0,-2566.0,-1171.0
-544.0,-370.0,-755.0,M,6232.0,-2246.0,-1226.0
-589.0,-299.0,-870.0,M,5622.0,-1935.0,-1256.0
-692.0,-287.0,-1049.0,M,5061.0,-1633.0,-1267.0
-778.0,-276.0,-1291.0,M,4553.0,-1373.0,-1263.0
-777.0,-239.0,-1484.0,M,4048.0,-1186.0,-1226.0
-744.0,-200.0,-1601.0,M,3502.0,-1088.0,-1139.0
-787.0,-179.0,-1743.0,M,2915.0,-1067.0,-1008.0
-882.0,-157.0,-1945.0,M,2292.0,-1050.0,-866.0
-868.0,-125.0,-2077.0,M,1609.0,-951.0,-732.0
-687.0,-95.0,-2041.0,M,874.0,-784.0,-608.0
-519.0,-98.0,-1932.0,M,143.0,-640.0,-496.0
-573.0,-168.0,-1890.0,M,-557.0,-530.0,-417.0
-808.0,-326.0,-1876.0,M,-1285.0,-324.0,-390.0
-989.0,-531.0,-1750.0,M,-2070.0,62.0,-413.0
-1004.0,-703.0,-1484.0,M,-2854.0,522.0,-465.0
-964.0,-824.0,-1187.0,M,-3585.0,869.0,-503.0
-966.0,-964.0,-922.0,M,-4295.0,1047.0,-487.0
-946.0,-1147.0,-656.0,M,-5000.0,1107.0,-418.0
-813.0,-1294.0,-339.0,M,-5616.0,1056.0,-328.0
-633.0,-1375.0,51.0,M,-6101.0,883.0,-240.0
-549.0,-1498.0,546.0,M,-6579.0,671.0,-133.0
-611.0,-1740.0,1119.0,M,-7200.0,558.0,0.0
-807.0,-1973.0,1639.0,M,-7949.0,612.0,122.0
-1132.0,-2038.0,1994.0,M,-8768.0,888.0,186.0
-1513.0,-2007.0,2284.0,M,-9711.0,1506.0,208.0
-1740.0,-2104.0,2737.0,M,-10767.0,2402.0,250.0
-1628.0,-2365.0,3505.0,M,-11608.0,3056.0,354.0
-1216.0,-2589.0,4637.0,M,-11857.0,2830.0,536.0
-637.0,-2584.0,6204.0,M,-11580.0,1712.0,839.0
129.0,-2322.0,8164.0,M,-11215.0,480.0,1290.0
1160.0,-1857.0,10119.0,M,-10951.0,-87.0,1822.0
2225.0,-1315.0,11491.0,M,-10536.0,56.0,2266.0
2790.0,-937.0,12121.0,M,-9816.0,481.0,2460.0
2497.0,-883.0,12528.0,M,-9110.0,996.0,2332.0
1477.0,-964.0,13379.0,M,-8778.0,1793.0,1871.0
135.0,-791.0,14812.0,M,-8686.0,2934.0,1144.0
-1160.0,-281.0,16363.0,M,-8374.0,4051.0,350.0
-2063.0,239.0,17434.0,M,-7616.0,4651.0,-194.0
-2208.0,514.0,17669.0,M,-6495.0,4500.0,-246.0
-1503.0,679.0,17049.0,M,-5110.0,3665.0,195.0
-350.0,923.0,15836.0,M,-3500.0,2366.0,922.0
664.0,1124.0,14450.0,M,-1846.0,921.0,1673.0
1278.0,1042.0,13223.0,M,-410.0,-326.0,2245.0
1562.0,728.0,12251.0,M,757.0,-1167.0,2510.0
1541.0,425.0,11485.0,M,1836.0,-1602.0,2426.0
1136.0,192.0,10884.0,M,2939.0,-1727.0,2061.0
482.0,-116.0,10354.0,M,3982.0,-1602.0,1551.0
-19.0,-520.0,9703.0,M,4882.0,-1293.0,1038.0
-131.0,-851.0,8814.0,M,5672.0,-950.0,642.0
-27.0,-1022.0,7837.0,M,6374.0,-765.0,450.0
22.0,-1129.0,7023.0,M,6918.0,-838.0,481.0
19.0,-1253.0,6405.0,M,7271.0,-1125.0,641.0
116.0,-1341.0,5819.0,M,7514.0,-1518.0,783.0
292.0,-1350.0,5188.0,M,7739.0,-1919.0,815.0
379.0,-1336.0,4613.0,M,7948.0,-2284.0,735.0
346.0,-1341.0,4162.0,M,8125.0,-2607.0,585.0
328.0,-1315.0,3763.0,M,8278.0,-2877.0,395.0
408.0,-1225.0,3331.0,M,8398.0,-3083.0,203.0
514.0,-1124.0,2878.0,M,8446.0,-3232.0,42.0
566.0,-1067.0,2417.0,M,8424.0,-3357.0,-81.0
567.0,-1025.0,1926.0,M,8362.0,-3450.0,-206.0
539.0,-964.0,1425.0,M,8240.0,-3449.0,-362.0
454.0,-896.0,1010.0,M,7997.0,-3313.0,-552.0
297.0,-844.0,716.0,M,7653.0,-3102.0,-768.0
99.0,-787.0,484.0,M,7295.0,-2903.0,-1015.0
-108.0,-716.0,258.0,M,6949.0,-2714.0,-1277.0
-330.0,-654.0,46.0,M,6543.0,-2451.0,-1509.0
-546.0,-605.0,-166.0,M,6048.0,-2086.0,-1673.0
-704.0,-535.0,-427.0,M,5526.0,-1689.0,-1756.0
-768.0,-438.0,-717.0,M,5030.0,-1355.0,-1767.0
-729.0,-348.0,-919.0,M,4539.0,-1133.0,-1704.0
-600.0,-278.0,-980.0,M,4044.0,-1048.0,-1576.0
-418.0,-193.0,-977.0,M,3572.0,-1117.0,-1407.0
-283.0,-93.0,-999.0,M,3107.0,-1283.0,-1243.0
-277.0,-32.0,-1036.0,M,2564.0,-1402.0,-1126.0
-362.0,-25.0,-1063.0,M,1924.0,-1343.0,-1081.0
-414.0,-16.0,-1104.0,M,1279.0,-1074.0,-1107.0
-385.0,40.0,-1171.0,M,701.0,-672.0,-1161.0
-341.0,105.0,-1193.0,M,145.0,-252.0,-1190.0
-345.0,125.0,-1123.0,M,-436.0,73.0,-1184.0
-357.0,109.0,-1010.0,M,-996.0,248.0,-1174.0
-328.0,111.0,-917.0,M,-1477.0,310.0,-1193.0
-274.0,144.0,-812.0,M,-1921.0,358.0,-1238.0
-233.0,179.0,-650.0,M,-2407.0,465.0,-1284.0
-171.0,199.0,-450.0,M,-2926.0,600.0,-1315.0
-30.0,210.0,-230.0,M,-3422.0,668.0,-1331.0
176.0,214.0,85.0,M,-3892.0,588.0,-1321.0
346.0,209.0,565.0,M,-4381.0,363.0,-1289.0
378.0,192.0,1132.0,M,-4880.0,84.0,-1262.0
248.0,167.0,1635.0,M,-5348.0,-82.0,-1284.0
11.0,138.0,2042.0,M,-5789.0,12.0,-1375.0
-231.0,122.0,2422.0,M,-6249.0,389.0,-1510.0
-407.0,108.0,2789.0,M,-6714.0,906.0,-1642.0
-529.0,59.0,3075.0,M,-7110.0,1335.0,-1730.0
-629.0,-38.0,3329.0,M,-7387.0,1509.0,-1747.0
-666.0,-123.0,3760.0,M,-7565.0,1400.0,-1686.0
-558.0,-129.0,4494.0,M,-7670.0,1076.0,-1547.0
-365.0,-101.0,5349.0,M,-7692.0,634.0,-1357.0
-316.0,-148.0,6020.0,M,-7616.0,188.0,-1172.0
-551.0,-279.0,6468.0,M,-7489.0,-89.0,-1068.0
-921.0,-365.0,6980.0,M,-7379.0,-23.0,-1088.0
-1132.0,-307.0,7798.0,M,-7304.0,374.0,-1194.0
-1076.0,-157.0,8773.0,M,-7191.0,807.0,-1288.0
-889.0,-20.0,9541.0,M,-6954.0,891.0,-1290.0
-706.0,101.0,9935.0,M,-6578.0,542.0,-1185.0
-527.0,264.0,10096.0,M,-6138.0,90.0,-1020.0
-332.0,444.0,10153.0,M,-5699.0,-52.0,-854.0
-200.0,547.0,10032.0,M,-5243.0,217.0,-735.0
-207.0,537.0,9639.0,M,-4706.0,683.0,-684.0
-301.0,482.0,9097.0,M,-4074.0,1075.0,-690.0
-382.0,441.0,8608.0,M,-3383.0,1253.0,-722.0
-416.0,403.0,8207.0,M,-2667.0,1174.0,-744.0
-426.0,344.0,7785.0,M,-1940.0,841.0,-736.0
-406.0,291.0,7333.0,M,-1259.0,354.0,-691.0
-343.0,274.0,6949.0,M,-716.0,-104.0,-606.0
-296.0,260.0,6638.0,M,-356.0,-389.0,-499.0
-336.0,202.0,6277.0,M,-139.0,-462.0,-399.0
-418.0,114.0,5830.0,M,17.0,-354.0,-332.0
-417.0,53.0,5413.0,M,168.0,-118.0,-294.0
-292.0,30.0,5107.0,M,338.0,132.0,-255.0
-133.0,7.0,4857.0,M,517.0,255.0,-191.0
-38.0,-38.0,4611.0,M,666.0,199.0,-106.0
-8.0,-77.0,4434.0,M,738.0,42.0,-22.0
4.0,-87.0,4371.0,M,741.0,-103.0,38.0
-4.0,-94.0,4349.0,M,725.0,-205.0,57.0
-60.0,-135.0,4292.0,M,723.0,-277.0,35.0
-141.0,-186.0,4248.0,M,718.0,-302.0,-13.0
-185.0,-198.0,4275.0,M,698.0,-263.0,-65.0
-177.0,-168.0,4311.0,M,683.0,-194.0,-95.0
-165.0,-154.0,4256.0,M,685.0,-150.0,-92.0
-185.0,-185.0,4139.0,M,678.0,-133.0,-62.0
-214.0,-219.0,4071.0,M,642.0,-98.0,-28.0
-206.0,-208.0,4082.0,M,587.0,-31.0,-11.0
-162.0,-170.0,4114.0,M,528.0,34.0,-6.0
-126.0,-154.0,4139.0,M,455.0,62.0,0.0
-126.0,-166.0,4175.0,M,374.0,45.0,13.0
-152.0,-172.0,4216.0,M,319.0,0.0,16.0
-171.0,-160.0,4225.0,M,297.0,-37.0,0.0
-177.0,-148.0,4214.0,M,277.0,-22.0,-31.0
-183.0,-147.0,4232.0,M,234.0,46.0,-60.0
-188.0,-138.0,4283.0,M,192.0,117.0,-83.0
-179.0,-114.0,4318.0,M,177.0,141.0,-96.0
-155.0,-100.0,4314.0,M,179.0,116.0,-94.0
-138.0,-109.0,4298.0,M,174.0,80.0,-81.0
-28.0,-10.0,4357.0,M,-248.0,-89.0,102.0
-7.0,-15.0,4344.0,M,-255.0,-62.0,110.0
16.0,-15.0,4340.0,M,-280.0,-50.0,132.0
20.0,-19.0,4355.0,M,-330.0,-47.0,155.0
0.0,-43.0,4367.0,M,-384.0,-28.0,171.0
-24.0,-76.0,4339.0,M,-421.0,9.0,181.0
-27.0,-94.0,4285.0,M,-459.0,54.0,194.0
-16.0,-96.0,4249.0,M,-523.0,91.0,215.0
-8.0,-102.0,4230.0,M,-610.0,115.0,246.0
0.0,-118.0,4171.0,M,-683.0,122.0,278.0
32.0,-136.0,4076.0,M,-720.0,108.0,305.0
60.0,-154.0,4039.0,M,-724.0,72.0,319.0
23.0,-189.0,4124.0,M,-683.0,1.0,316.0
-66.0,-236.0,4251.0,M,-581.0,-107.0,295.0
-111.0,-265.0,4324.0,M,-453.0,-212.0,271.0
-62.0,-271.0,4374.0,M,-390.0,-256.0,269.0
0.0,-283.0,4491.0,M,-434.0,-239.0,312.0
-29.0,-321.0,4648.0,M,-520.0,-226.0,379.0
-116.0,-349.0,4752.0,M,-602.0,-208.0,437.0
-142.0,-339.0,4822.0,M,-759.0,-61.0,481.0
-93.0,-320.0,4986.0,M,-1109.0,312.0,556.0
-88.0,-343.0,5264.0,M,-1617.0,819.0,693.0
-212.0,-401.0,5537.0,M,-2105.0,1267.0,874.0
-409.0,-439.0,5758.0,M,-2454.0,1599.0,1049.0
-572.0,-430.0,6048.0,M,-2683.0,1907.0,1195.0
-659.0,-401.0,6488.0,M,-2818.0,2230.0,1330.0
-672.0,-363.0,6977.0,M,-2766.0,2440.0,1471.0
-584.0,-291.0,7370.0,M,-2437.0,2395.0,1631.0
-337.0,-156.0,7664.0,M,-1890.0,2092.0,1817.0
62.0,18.0,7922.0,M,-1296.0,1623.0,2040.0
510.0,180.0,8105.0,M,-763.0,1051.0,2278.0
852.0,295.0,8145.0,M,-283.0,425.0,2489.0
991.0,355.0,8088.0,M,185.0,-149.0,2626.0
949.0,370.0,8065.0,M,648.0,-551.0,2667.0
822.0,348.0,8136.0,M,1100.0,-733.0,2603.0
680.0,308.0,8289.0,M,1534.0,-744.0,2447.0
512.0,264.0,8522.0,M,1941.0,-637.0,2228.0
297.0,234.0,8805.0,M,2325.0,-442.0,1990.0
88.0,219.0,9001.0,M,2731.0,-200.0,1767.0
-17.0,217.0,8991.0,M,3201.0,-7.0,1590.0
34.0,215.0,8844.0,M,3738.0,19.0,1479.0
213.0,204.0,8717.0,M,4328.0,-196.0,1419.0
443.0,157.0,8578.0,M,4993.0,-646.0,1362.0
620.0,30.0,8228.0,M,5745.0,-1214.0,1258.0
637.0,-210.0,7599.0,M,6510.0,-1726.0,1085.0
453.0,-534.0,6880.0,M,7178.0,-2055.0,848.0
147.0,-871.0,6245.0,M,7712.0,-2168.0,552.0
-145.0,-1186.0,5659.0,M,8173.0,-2118.0,213.0
-377.0,-1500.0,5017.0,M,8597.0,-2007.0,-122.0
-599.0,-1830.0,4345.0,M,8947.0,-1970.0,-403.0
-838.0,-2126.0,3697.0,M,9192.0,-2107.0,-607.0
-1034.0,-2334.0,2991.0,M,9364.0,-2370.0,-759.0
-1122.0,-2446.0,2099.0,M,9475.0,-2572.0,-877.0
-1131.0,-2480.0,1081.0,M,9460.0,-2562.0,-959.0
-1130.0,-2411.0,150.0,M,9245.0,-2368.0,-997.0
-1128.0,-2212.0,-557.0,M,8857.0,-2133.0,-1009.0
-1068.0,-1919.0,-1052.0,M,8376.0,-1938.0,-1008.0
-924.0,-1622.0,-1398.0,M,7849.0,-1794.0,-988.0
-729.0,-1374.0,-1661.0,M,7283.0,-1754.0,-926.0
-543.0,-1173.0,-1941.0,M,6717.0,-1922.0,-822.0
-416.0,-1004.0,-2290.0,M,6172.0,-2299.0,-703.0
-394.0,-872.0,-2611.0,M,5581.0,-2672.0,-618.0
-506.0,-778.0,-2763.0,M,4833.0,-2749.0,-607.0
-706.0,-705.0,-2782.0,M,3928.0,-2394.0,-672.0
-873.0,-640.0,-2838.0,M,2989.0,-1723.0,-772.0
-917.0,-574.0,-2977.0,M,2113.0,-1010.0,-840.0
-865.0,-498.0,-3049.0,M,1280.0,-502.0,-831.0
-827.0,-423.0,-2954.0,M,453.0,-288.0,-746.0
-861.0,-402.0,-2762.0,M,-319.0,-300.0,-618.0
-923.0,-479.0,-2557.0,M,-974.0,-414.0,-490.0
-986.0,-640.0,-2299.0,M,-1536.0,-564.0,-395.0
-1094.0,-825.0,-1969.0,M,-2104.0,-733.0,-340.0
-1272.0,-1005.0,-1657.0,M,-2748.0,-853.0,-301.0
-1419.0,-1193.0,-1408.0,M,-3475.0,-784.0,-249.0
-1435.0,-1415.0,-1096.0,M,-4292.0,-428.0,-176.0
-1412.0,-1681.0,-623.0,M,-5202.0,138.0,-99.0
-1526.0,-1977.0,-74.0,M,-6166.0,723.0,-27.0
-1743.0,-2246.0,465.0,M,-7108.0,1160.0,42.0
-1777.0,-2403.0,1117.0,M,-7966.0,1382.0,133.0
-1460.0,-2434.0,1979.0,M,-8735.0,1368.0,281.0
-957.0,-2420.0,2844.0,M,-9435.0,1132.0,529.0
-514.0,-2437.0,3428.0,M,-10112.0,831.0,879.0
-120.0,-2468.0,3850.0,M,-10827.0,760.0,1260.0
353.0,-2497.0,4566.0,M,-11608.0,1133.0,1559.0
821.0,-2580.0,5813.0,M,-12390.0,1872.0,1687.0
1006.0,-2735.0,7387.0,M,-13048.0,2694.0,1620.0
769.0,-2801.0,9037.0,M,-13485.0,3405.0,1383.0
215.0,-2607.0,10747.0,M,-13652.0,4016.0,1043.0
-487.0,-2208.0,12513.0,M,-13456.0,4522.0,702.0
-1123.0,-1796.0,14092.0,M,-12752.0,4736.0,468.0
-1352.0,-1387.0,15186.0,M,-11473.0,4415.0,405.0
-985.0,-847.0,15732.0,M,-9811.0,3533.0,522.0
-387.0,-245.0,15854.0,M,-8195.0,2311.0,801.0
-242.0,111.0,15703.0,M,-7023.0,1030.0,1179.0
-703.0,112.0,15477.0,M,-6327.0,-110.0,1527.0
-1100.0,72.0,15404.0,M,-5711.0,-999.0,1718.0
-743.0,315.0,15469.0,M,-4710.0,-1584.0,1751.0
264.0,728.0,15331.0,M,-3246.0,-1885.0,1782.0
1299.0,960.0,14711.0,M,-1689.0,-1931.0,1946.0
1992.0,916.0,13758.0,M,-429.0,-1696.0,2211.0
2351.0,745.0,12804.0,M,529.0,-1170.0,2397.0
2320.0,484.0,11913.0,M,1487.0,-509.0,2350.0
1751.0,14.0,10948.0,M,2643.0,9.0,2027.0
852.0,-589.0,10010.0,M,3926.0,218.0,1478.0
157.0,-1029.0,9429.0,M,5175.0,162.0,816.0
-81.0,-1179.0,9274.0,M,6298.0,-29.0,214.0
-107.0,-1258.0,9191.0,M,7221.0,-287.0,-167.0
-157.0,-1489.0,8832.0,M,7885.0,-564.0,-290.0
-91.0,-1782.0,8210.0,M,8357.0,-796.0,-247.0
230.0,-1954.0,7514.0,M,8828.0,-973.0,-163.0
558.0,-2045.0,6759.0,M,9396.0,-1200.0,-101.0
549.0,-2240.0,5854.0,M,9957.0,-1570.0,-87.0
253.0,-2539.0,4867.0,M,10383.0,-2054.0,-161.0
14.0,-2735.0,4053.0,M,10697.0,-2575.0,-344.0
-3.0,-2698.0,3563.0,M,10951.0,-3123.0,-598.0
63.0,-2531.0,3255.0,M,11075.0,-3693.0,-841.0
61.0,-2408.0,2830.0,M,10973.0,-4151.0,-1029.0
-28.0,-2383.0,2123.0,M,10714.0,-4298.0,-1193.0
-191.0,-2378.0,1249.0,M,10439.0,-4045.0,-1377.0
-409.0,-2313.0,455.0,M,10142.0,-3484.0,-1590.0
-603.0,-2165.0,-160.0,M,9684.0,-2793.0,-1793.0
-704.0,-1960.0,-691.0,M,9037.0,-2168.0,-1943.0
-754.0,-1708.0,-1174.0,M,8328.0,-1787.0,-2016.0
-827.0,-1400.0,-1462.0,M,7662.0,-1728.0,-2023.0
-855.0,-1045.0,-1446.0,M,7016.0,-1913.0,-1984.0
-724.0,-719.0,-1314.0,M,6375.0,-2194.0,-1912.0
-476.0,-507.0,-1373.0,M,5791.0,-2502.0,-1804.0
-295.0,-394.0,-1672.0,M,5272.0,-2813.0,-1677.0
-280.0,-291.0,-1962.0,M,4705.0,-2995.0,-1574.0
-374.0,-147.0,-2057.0,M,3985.0,-2832.0,-1548.0
-506.0,-12.0,-2015.0,M,3145.0,-2243.0,-1610.0
-642.0,67.0,-1978.0,M,2311.0,-1432.0,-1719.0
-731.0,111.0,-1974.0,M,1567.0,-744.0,-1808.0
-729.0,160.0,-1963.0,M,906.0,-414.0,-1826.0
-677.0,199.0,-1904.0,M,276.0,-457.0,-1751.0
-652.0,207.0,-1739.0,M,-372.0,-732.0,-1606.0
-639.0,209.0,-1433.0,M,-1025.0,-1087.0,-1437.0
-584.0,235.0,-1075.0,M,-1608.0,-1446.0,-1292.0
-523.0,247.0,-796.0,M,-2083.0,-1778.0,-1191.0
-533.0,197.0,-574.0,M,-2541.0,-2001.0,-1119.0
-562.0,100.0,-236.0,M,-3101.0,-1976.0,-1055.0
-500.0,28.0,274.0,M,-3743.0,-1671.0,-987.0
-377.0,15.0,828.0,M,-4330.0,-1229.0,-916.0
-346.0,25.0,1314.0,M,-4818.0,-829.0,-846.0
-445.0,24.0,1791.0,M,-5302.0,-498.0,-788.0
-544.0,23.0,2342.0,M,-5842.0,-179.0,-749.0
-548.0,76.0,2947.0,M,-6355.0,108.0,-729.0
-487.0,217.0,3549.0,M,-6766.0,303.0,-702.0
-402.0,403.0,4092.0,M,-7112.0,458.0,-630.0
-320.0,508.0,4448.0,M,-7434.0,716.0,-496.0
