Subject,Class,AccelerometerX,AccelerometerY,AccelerometerZ
U001,1,-1159,-2683,184
U001,1,-1093,-2434,168
U001,1,-240,-1397,926
U001,1,-29,-925,1264
U001,1,-242,-849,944
U001,1,-533,-484,456
U001,1,-776,-223,412
U001,1,-752,63,159
U001,1,-588,392,381
U001,1,-476,528,892
U001,1,-426,581,1136
U001,1,-394,405,1348
U001,1,-461,98,1576
U001,1,-602,-271,1731
U001,1,-612,-756,1857
U001,1,-488,-1182,2562
U001,1,-566,-2288,2995
U001,1,-787,-4003,3588
U001,1,-404,-6701,4064
U001,1,-989,-8892,2669
U001,1,-1208,-9925,83
U001,1,-1462,-10150,-872
U001,1,-2830,-7849,-665
U001,1,-2020,-6794,482
U001,1,-934,-6596,2045
U001,1,-73,-6323,2495
U001,1,129,-6566,1954
U001,1,41,-6422,1803
U001,1,246,-6013,1558
U001,1,214,-5599,1276
U001,1,-345,-5160,1195
U001,1,-739,-4976,979
U001,1,-444,-4919,771
U001,1,-50,-4428,508
U001,1,264,-3971,309
U001,1,218,-3431,131
U001,1,493,-3093,284
U001,1,339,-2619,236
U001,1,287,-2336,145
U001,1,238,-2043,100
U001,1,166,-1834,85
U001,1,192,-1561,-174
U001,1,333,-1156,-197
U001,1,342,-822,-79
U001,1,216,-558,456
U001,1,507,114,358
U001,1,36,-512,621
U001,1,-363,-1188,800
U001,1,-52,-741,592
U001,1,313,-872,286
U001,1,570,-1434,23
U001,1,346,-1924,434
U001,1,-144,-2104,776
U001,1,-620,-3186,1112
U001,1,-627,-4752,1625
U001,1,-709,-6916,1598
U001,1,-424,-8503,1256
U001,1,-595,-9034,2161
U001,1,-2209,-8122,2631
U001,1,-2316,-7146,2570
U001,1,-1130,-6682,2028
U001,1,-555,-6638,1077
U001,1,-1320,-6578,511
U001,1,-1953,-6414,1031
U001,1,-2126,-6770,1521
U001,1,-1991,-6425,1616
U001,1,-1534,-6020,1674
U001,1,-828,-5964,1663
U001,1,-631,-5731,2002
U001,1,-876,-5125,2235
U001,1,-1049,-4569,1945
U001,1,-1076,-4331,1426
U001,1,-863,-4153,994
U001,1,-627,-3793,544
U001,1,-672,-3321,269
U001,1,-810,-2768,67
U001,1,-751,-2486,100
U001,1,-627,-2197,324
U001,1,-741,-1812,269
U001,1,-603,-1371,172
U001,1,-114,-1025,359
U001,1,-191,-659,171
U001,1,-526,-304,-65
U001,1,-769,-10,74
U001,1,-676,214,770
U001,1,-549,417,1589
U001,1,-744,538,2110
U001,1,-979,213,2494
U001,1,-1191,-272,2463
U001,1,-1575,-725,1916
U001,1,-1657,-1451,1613
U001,1,-1204,-2239,1936
U001,1,-173,-3505,2849
U001,1,-525,-5852,3151
U001,1,-948,-8604,2943
U001,1,-625,-9805,962
U001,1,-714,-9307,1570
U001,1,-4,-9080,2215
U001,1,151,-8533,2262
U001,1,-92,-7684,2147
U001,1,-370,-7101,2135
U001,1,-240,-6831,2141
U001,1,105,-6684,1900
U001,1,335,-6695,1780
U001,1,511,-6540,1672
U001,1,625,-6374,1611
U001,1,788,-6101,1331
U001,1,985,-5691,1090
U001,1,1069,-5273,1051
U001,1,1065,-4741,817
U001,1,1012,-4218,519
U001,1,1023,-3521,404
U001,1,949,-2892,375
U001,1,901,-2275,3
U001,1,968,-1721,-236
U001,1,1307,-1045,-376
U001,1,1368,-574,-326
U001,1,1159,-97,8
U001,1,630,-24,91
U001,1,-38,-174,13
U001,1,-130,32,-47
U001,1,-242,4,15
U001,1,-240,176,-343
U001,1,-404,-567,-631
U001,1,-24,-757,-757
U001,1,517,-913,-408
U001,1,675,-987,631
U001,1,247,-1259,1167
U001,1,-541,-2021,2216
U001,1,-1483,-2459,3691
U001,1,-3061,-3604,4631
U001,1,-4251,-5961,5043
U001,1,-3557,-8161,2164
U001,1,-1091,-8739,1213
U001,1,240,-8089,1615
U001,1,400,-7363,2056
U001,1,593,-8305,2251
U001,1,1113,-7270,1711
U001,1,1128,-6363,108
U001,1,-250,-5439,610
U001,1,-895,-6128,1540
U001,1,-623,-6991,1726
U001,1,-687,-6906,1662
U001,1,-749,-6897,1943
U001,1,-571,-6381,1580
U001,1,-278,-5990,1320
U001,1,-290,-5500,1443
U001,1,-359,-5158,1539
U001,1,-590,-4889,1752
U001,1,-721,-4716,1629
U001,1,-493,-4471,1401
U001,1,-268,-4156,1347
U001,1,-127,-3834,1056
U001,1,-249,-3590,764
U001,1,-452,-3391,603
U001,1,-490,-3250,431
U001,1,-216,-3137,613
U001,1,208,-2678,873
U001,1,212,-2323,835
U001,1,151,-1914,813
U001,1,-18,-1463,773
U001,1,-168,-1149,684
U001,1,-344,-832,686
U001,1,-384,-662,665
U001,1,-541,-418,560
U001,1,-650,-175,483
U001,1,-375,-46,1081
U001,1,-288,-52,1816
U001,1,-1070,-28,2070
U001,1,-2228,35,2192
U001,1,-3069,-426,1907
U001,1,-2435,-931,1738
U001,1,-674,-2397,1821
U001,1,-339,-4347,1587
U001,1,-324,-5687,1931
U001,1,-7,-7829,2455
U001,1,-206,-8762,2601
U001,1,-452,-9389,1896
U001,1,-703,-8932,1682
U001,1,-599,-8581,1768
U001,1,-755,-8062,1680
U001,1,-493,-7957,1889
U001,1,-59,-8259,1647
U001,1,76,-8243,1348
U001,1,394,-7941,1472
U001,1,732,-7521,1206
U001,1,1038,-6949,1093
U001,1,1112,-6182,916
U001,1,1258,-5501,781
U001,1,1208,-4890,856
U001,1,1131,-4247,748
U001,1,1092,-3429,364
U001,1,1101,-2694,39
U001,1,1069,-1661,-192
U001,1,1058,-898,-232
U001,1,980,-361,-391
U001,1,847,155,-303
U001,1,599,792,66
U001,1,480,1072,691
U001,1,389,1198,1047
U001,1,-571,472,1485
U001,1,-1112,-416,1247
U001,1,-748,-701,56
U001,1,-211,-1073,-730
U001,1,359,-1438,-1177
U001,1,1034,-1805,-732
U001,1,589,-2126,1239
U001,1,-1127,-2923,3174
U001,1,-2481,-4114,3064
U001,1,-2217,-4896,2774
U001,1,-1796,-5728,3768
U001,1,-1767,-7255,3063
U001,1,-536,-8063,1974
U001,1,626,-7754,2036
U001,1,1204,-6285,359
U001,1,968,-5566,50
U001,1,-179,-6151,1388
U001,1,-252,-6882,2008
U001,1,-520,-7036,1993
U001,1,-632,-7092,1981
U001,1,-452,-6870,2091
U001,1,-623,-6784,2061
U001,1,-696,-6549,1980
U001,1,-542,-6245,1415
U001,1,-414,-5981,1164
U001,1,-431,-5393,1284
U001,1,-699,-4958,1353
U001,1,-934,-4398,1346
U001,1,-1163,-3730,1237
U001,1,-1098,-3301,1013
U001,1,-944,-3046,725
U001,1,-617,-2462,563
U001,1,-536,-1863,587
U001,1,-348,-1281,398
U001,1,-90,-638,614
U001,1,-48,-137,625
U001,1,-275,217,525
U001,1,-591,552,442
U001,1,-812,909,591
U001,1,-813,806,611
U001,1,-750,604,808
U001,1,-729,448,983
U001,1,-481,552,1322
U001,1,-341,429,1868
U001,1,-731,115,2239
U001,1,-1151,-588,2537
U001,1,-1568,-1338,2764
U001,1,-1390,-2468,2963
U001,1,-1100,-4513,2833
U001,1,-1341,-6553,1766
U001,1,-1271,-7340,1348
U001,1,-638,-7751,1513
U001,1,-516,-8687,2362
U001,1,-1589,-8277,1903
U001,1,-1126,-7749,1928
U001,1,-354,-7730,2572
U001,1,-192,-7768,2519
U001,1,-71,-7605,2455
U001,1,356,-7499,2244
U001,1,542,-7599,2069
U001,1,336,-7360,1844
U001,1,-27,-7001,1584
U001,1,-58,-6198,1257
U001,1,139,-5300,869
U001,1,314,-4699,398
U001,1,252,-4103,80
U001,1,361,-3413,0
U001,1,372,-2825,87
U001,1,496,-2298,124
U001,1,610,-1697,276
U001,1,458,-1039,88
U001,1,331,-365,12
U001,1,717,-30,302
U001,1,868,233,489
U001,1,408,581,759
U001,1,-8,608,794
U001,1,-645,172,730
U001,1,-718,-317,847
U001,1,-666,-634,732
U001,1,-273,-674,784
U001,1,-224,-656,744
U001,1,-242,-683,845
U001,1,-28,-1049,1013
U001,1,-57,-1924,1476
U001,1,-370,-3382,2265
U001,1,-1009,-4968,2823
U001,1,-1707,-6454,1808
U001,1,-1333,-7629,1121
U001,1,-995,-8536,1500
U001,1,-837,-8098,936
U001,1,-90,-7372,473
U001,1,601,-6670,497
U001,1,456,-6851,801
U001,1,3,-7353,1588
U001,1,-475,-7650,1916
U001,1,-564,-7257,1737
U001,1,-738,-6885,1701
U001,1,-1167,-6723,1696
U001,1,-1303,-6575,1705
U001,1,-1151,-6298,1376
U001,1,-1007,-5981,1063
U001,1,-874,-5686,917
U001,1,-781,-5263,881
U001,1,-932,-4771,967
U001,1,-1236,-4181,1014
U001,1,-1169,-3420,1052
U001,1,-916,-2916,933
U001,1,-563,-2328,646
U001,1,-213,-1679,598
U001,1,-119,-1108,438
U001,1,-65,-683,221
U001,1,-41,-143,-72
U001,1,-322,330,-127
U001,1,-763,608,308
U001,1,-919,849,421
U001,1,-848,1236,747
U001,1,-573,1390,1179
U001,1,-366,1059,1835
U001,1,-663,526,2043
U001,1,-1065,39,2090
U001,1,-1252,-461,2769
U001,1,-1651,-710,3190
U001,1,-1913,-1887,3262
U001,1,-1462,-3989,3912
U001,1,-1669,-6082,3399
U001,1,-1624,-8200,1907
U001,1,-258,-10199,1271
U001,1,-749,-10672,-543
U001,1,-2491,-9104,-350
U001,1,-1840,-8256,1776
U001,1,-167,-7701,2770
U001,1,2,-7211,2553
U001,1,-171,-7490,1953
U001,1,-108,-6922,1693
U001,1,378,-6760,1415
U001,1,-246,-6476,1398
U001,1,-493,-6212,1146
U001,1,-262,-5804,866
U001,1,-211,-5346,557
U001,1,81,-4636,336
U001,1,381,-3901,326
U001,1,775,-3350,94
U001,1,826,-2454,-93
U001,1,976,-1789,15
U001,1,831,-1379,-10
U001,1,921,-509,-187
U001,1,1190,136,-211
U001,1,1517,535,246
U001,1,1381,795,804
U001,1,194,313,893
U001,1,-588,-150,716
U001,1,-654,-537,356
U001,1,-543,-796,329
U001,1,-337,-1022,530
U001,1,-238,-1349,647
U001,1,39,-1962,429
U001,1,293,-2522,619
U001,1,-403,-3234,1395
U001,1,-1460,-4218,2722
U001,1,-2599,-4710,3436
U001,1,-2595,-4741,1712
U001,1,-1642,-6648,1962
U001,1,-1573,-7731,2317
U001,1,-334,-8525,1878
U001,1,146,-7678,924
U001,1,187,-6310,-364
U001,1,-359,-5922,210
U001,1,-1527,-6285,1410
U001,1,-2014,-7086,2145
U001,1,-2104,-7124,2187
U001,1,-2075,-6878,2137
U001,1,-2169,-6703,1855
U001,1,-1771,-6377,1198
U001,1,-742,-6011,873
U001,1,-66,-5825,762
U001,1,-6,-5395,800
U001,1,-232,-5092,748
U001,1,-595,-4590,689
U001,1,-548,-3490,939
U001,1,-343,-2799,1306
U001,1,-441,-2241,1329
U001,1,-272,-1453,1114
U001,1,-104,-1104,880
U001,1,-245,-551,563
U001,1,-416,-146,-19
U001,1,-608,171,-550
U001,1,-1092,718,-629
U001,1,-1350,938,-176
U001,1,-1022,1105,574
U001,1,-738,1155,1236
U001,1,-462,1099,1653
U001,1,-552,965,1650
U001,1,-1003,447,1513
U001,1,-1429,-40,1593
U001,1,-1318,-268,3008
U001,1,-988,-584,5054
U001,1,-2542,-2076,4450
U001,1,-2896,-4090,5528
U001,1,138,-7201,6741
U001,1,-860,-10954,2162
U001,1,-2085,-10792,-3445
U001,1,-2691,-8061,-1119
U001,1,-1953,-7391,1767
U001,1,-893,-6823,2399
U001,1,-388,-6303,2400
U001,1,-264,-6440,1879
U001,1,-412,-6656,1761
U001,1,-179,-6857,1464
U001,1,331,-7105,1199
U001,1,397,-7749,1227
U001,1,319,-7960,1245
U001,1,166,-7172,794
U001,1,-38,-6381,868
U001,1,95,-5727,586
U001,1,526,-5043,403
U001,1,758,-4440,96
U001,1,982,-3660,-439
U001,1,1215,-2921,-644
U001,1,1524,-2601,-499
U001,1,1641,-1742,-190
U001,1,1388,-887,2
U001,1,1014,-37,274
U001,1,808,394,611
U001,1,379,897,695
U001,1,-90,1092,1017
U001,1,-849,402,1201
U001,1,-1417,-403,1471
U001,1,-1157,-521,1381
U001,1,-829,-348,1412
U001,1,-388,-363,1295
U001,1,-216,-773,859
U001,1,-48,-1394,667
U001,1,-176,-2114,1354
U001,1,-548,-3014,2461
U001,1,-1277,-3746,3236
U001,1,-1963,-5165,2165
U001,1,-934,-5964,1046
U001,1,-327,-7115,1279
U001,1,137,-7767,-20
U001,1,666,-6901,-704
U001,1,657,-6242,-566
U001,1,-146,-6892,204
U001,1,-842,-7638,1000
U001,1,-668,-7437,1347
U001,1,-733,-7389,1405
U001,1,-839,-7339,1126
U001,1,-660,-7229,847
U001,1,-407,-7017,918
U001,1,-332,-6888,1039
U001,1,-548,-6651,797
U001,1,-776,-6112,724
U001,1,-732,-5866,873
U001,1,-648,-5375,1079
U001,1,-976,-5078,1013
U001,1,-1241,-4316,1155
U001,1,-996,-3478,1107
U001,1,-742,-2931,919
U001,1,-462,-2189,1096
U001,1,-529,-1629,900
U001,1,-418,-907,543
U001,1,-137,-301,333
U001,1,-483,84,260
U001,1,-1017,562,452
U001,1,-1265,1154,832
U001,1,-1027,1585,1014
U001,1,-879,2041,1373
U001,1,-1048,1634,1375
U001,1,-1071,928,1160
U001,1,-1284,372,1453
U001,1,-1146,-315,2489
U001,1,-370,-622,4213
U001,1,-288,-1866,3741
U001,1,-1225,-3156,2594
U001,1,-1135,-4748,2358
U001,1,-730,-6574,2320
U001,1,-553,-9304,1522
U001,1,-847,-10427,-248
U001,1,-2282,-8435,-497
U001,1,-1658,-7977,1404
U001,1,-412,-7500,2330
U001,1,-4,-6803,2248
U001,1,208,-6744,1855
U001,1,167,-6797,1289
U001,1,261,-6462,943
U001,1,556,-6308,808
U001,1,578,-6215,973
U001,1,159,-6417,917
U001,1,329,-6042,788
U001,1,532,-5596,639
U001,1,664,-4839,315
U001,1,943,-4375,251
U001,1,1061,-3765,280
U001,1,845,-2906,338
U001,1,697,-2156,320
U001,1,632,-1414,236
U001,1,662,-829,117
U001,1,481,-100,-73
U001,1,696,214,145
U001,1,795,658,505
U001,1,361,1037,495
U001,1,-594,-116,1195
U001,1,-556,235,1199
U001,1,-734,45,976
U001,1,-409,-474,689
U001,1,45,-583,833
U001,1,86,-873,1329
U001,1,-149,-1300,2053
U001,1,-809,-1409,2231
U001,1,-1438,-2871,1632
U001,1,-1151,-4832,2282
U001,1,-2037,-6217,4317
U001,1,-3322,-7647,3196
U001,1,-2113,-9302,780
U001,1,56,-9711,788
U001,1,937,-8535,-435
U001,1,842,-6684,-259
U001,1,419,-6588,166
U001,1,-463,-6987,382
U001,1,-810,-6819,1010
U001,1,-576,-6545,1410
